Hash	taxa	reason	db	precision
8bef0ee841b4b69598827f4121618023277717ea	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8befb3184644390b4a2e5738aeda865baed398c0	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8bf0337c52f9a3e22cf422f9f850660c7f1e146b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8bf120a6f6448e73816f223ae88f592d24090f14	Ascomycota%Sordariomycetes%Hypocreales%Nectriaceae%Calonectria%Calonectria_colhounii	NA	rCRUX_SINTAX	Species
8bf141949cc42a372c7464f5aa54ad7e6aca9b5b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8bf441bd64a99c7099c696092e48995febd140b3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8bf468b1fa9559a3f7d64bcc13b75cd9453bdee5	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8bf4c19e54196ca84bbc9d3efc2be3a5e1cf9012	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8bf4d09ce7872268bf0909ebc8ac1503a5e0310a	Ascomycota%Eurotiomycetes%Eurotiales%Aspergillaceae%Penicillium%Penicillium chrysogenum	1	BOLD_BLAST	Species
8bf734bbb5567e7ef8bc17ab2132adbf8bf0231d	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8bfe42960657c1173a43b933814363b8f1256813	Arthropoda%Insecta%Hemiptera%Gerridae%Gerris%Gerris buenoi	1	BOLD_BLAST	Species
8bfe5455e47eb8682186913aebd231d2b35a1dce	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c05103e0fc625f7647256d463bf26bc36fcafd7	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c0a5a61bc49f4245c7cd17add9b3b48ea4da76b	Chlorophyta%Chlorophyceae%Sphaeropleales%Scenedesmaceae%Pectinodesmus%Pectinodesmus pectinatus	1	rCRUX_BLAST	Species
8c0baa427d498ce74fcf1fbee90bca08d3bf5750	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c0ca704410464703541564e565f139b23b02fe4	Annelida%Clitellata%Crassiclitellata%Megascolecidae%NA%NA	7	rCRUX_BLAST	Family
8c0cc0ad233739eb632c91fea304ab90b12eb746	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c0e01d1f350c8cf9cc277b4517b48dae8d54aa2	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c19e53673647825427da7efdc5a4bc023ca79fb	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c1aa8efc90d67a039002ee4711f59c965b7dc2b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c1b2a1f8257ee987e272f4e538902e1fdae423d	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%Nitzschia%NA	NA	rCRUX_SINTAX	Genus
8c1b4dc14eabccc4cb80f129dbdfef7de8e7edb4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c1bec1af0b608a6ed08082aca18150001abc561	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c1f58c5a12d52041cb098b191441f973c71acdc	Mollusca%Gastropoda%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c21d73c9984564e68a22a29d02da7d2a242477d	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c22af05f41802334ceacf8d99e4237ff077cc14	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c23467b4f26da03bd65e4f09517a300b2763ca6	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c25990207ecb4e0f99bc66e7f947569e7babfb4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c25bd15037fd4c5ffdbd92d1502d28b93f525c4	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c25c706284e9584703ead60bad3a716c6c5bcdb	Ascomycota%Dothideomycetes%Pleosporales%Phaeosphaeriaceae%Parastagonospora%Parastagonospora_nodorum	NA	rCRUX_SINTAX	Species
8c2a6f8cf16730b133156731412e2ef764aa103e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c31507b3a97403bb6547fe35de4687bc909dc91	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c3d4e85a5cb1dcb2de0b5dcca1815e27947c01d	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c3dbaae4c61834528cc3419f6a22ca7fc144fbb	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c41c0048f58baf17cbd44090a58f62c1c725bb2	Chlorophyta%Chlorophyceae%Chlamydomonadales%Chlamydomonadaceae%Chlamydomonas%NA	3	MIDORI_BLAST	Genus
8c423fdd8661e44d46a28767585356164bb01e03	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c43e4eb88e3e64f707fe11acefcbafc476ea4ec	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c44882195629cd65f2295f5be8ca1830a02d10c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c4617e713eefdfe131d5682a3608c1c3fc1adaa	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c486e267b71b7705b77e013ed9031f12acb48dd	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c495a0005169df624484b34f50caac6d9cb2afc	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c4b8591b7891b77b4f1f1262cfcd4631c797bb3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c4e9b73fb298e32d6a26f446a04b1bca9f691b6	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c50695ffef0ebcbe7db3b6a844a0e1fe11f3c6c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c53ff1ecb107c771baf1802c50b717de548f13b	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c579f016e571297c1729698a4ffe48356af6132	Oomycota%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c599e9d128d10ce4f3d5d9aaf69259fa1f24fd6	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c5b3fcf9114e5509b6a3ea6f0f08fdb55fa0e22	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c61b304621cd18260b41c3e251d0914e9145130	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c627116b3bb01932367b7c5e872c9082f4cab4f	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c63ee63ad5ecd0315cb07dd2e6fd276dabe68ef	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c6430b4ecd71a73af4d4c5f2db2a2e8df63e5a0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c64dfbf44ea4e3e152e33fcd5135f4e276f060f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c67edf934cba8bc5625dadccfee3614524fef09	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c6f7cd37889010713cfb547c7363be7a083b2ad	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c77fc5a08f0ca01859fa89218b818c730a0887e	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c7b30893310739d5f1b08dbdf77eb1ffa3f38c4	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c7b849868ca6a19f95aae688cee0516c831e705	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c7c5506e274d84577ad92e9c12220d511ddd3f0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c7c685d4c0c476d8bb16cb4691e1867a9594631	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c7eb47a0707f91b906564978671b483ca6807cb	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c85f9191e8b788c96709d0c9967c1d970e25868	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c8904040749348936bce251d5b0ab573d38ab24	Chlorophyta%Chlorophyceae%Chlamydomonadales%Chlamydomonadaceae%Chlamydomonas%NA	3	MIDORI_BLAST	Genus
8c8a545ba8138b5a404dd3e527d2effe7915a724	Ascomycota%Dothideomycetes%Cladosporiales%Cladosporiaceae%Cladosporium%Cladosporium_cladosporioides	NA	MIDORI_SINTAX	Species
8c8bd5ef1e5a059644869629a35b81a4e86c5814	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c91e8683197dd2ec4a6f469699f1f6656635b74	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c92258158694b87363384cecc2137eb859a2ff1	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c927980bcddf0cbddccd2ca1690b94408a6306f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c95ae11acca93d86634923dc7f59e6a6a9dd9ef	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8c97d1eb132513858e1f281ad9e91846f98cf71c	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%Tryblionella%Tryblionella_compressa	NA	rCRUX_SINTAX	Species
8c9bb5c89d0e9ed668c785ee2cbc48a8a580a53e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c9d2d5875596a1b550bd33d1c4cdcf535128c46	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c9eb5d0122873f7cb9f693c0d76791f1538c75c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8c9f82055d6bea84e3f11f238f77e4804690dc36	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ca00eae88b72a3b98fceb8444b08c6f09893626	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ca153d5fad2761c55caca40d30ea347de2830a0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ca1971c44b9327f42f04fcde84a75bed07e75b8	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%Nitzschia%Nitzschia palea	1	BOLD_BLAST	Species
8ca23d7444806e46b8726136d8795191d688bdac	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ca3bf94df57e2becb0d355473ac399c2e2f0f42	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ca5b187516cdf27c9613e16891f1dc164b3bceb	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ca604e9e4579ecf5e5e2bec5d3e081164276bfc	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ca6de80587189920d528fc6e387229fd2d87d24	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cab6280b967d28babe69d4ed2fc432892900290	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cad1b2047184b0dae3883485094fc4b514df809	Bacillariophyta%Bacillariophyceae%Naviculales%NA%NA%NA	10	MIDORI_BLAST	Order
8cb1d0f73d09505e76f643a9e71f14f71b76545a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cb3b3dd2ce77a63daebbb5d3484f501bb5ad1c0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cb5d6032c0a14a5e9e237c8e759fe6f6cc67c79	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cb76c88cf52b536a56df8595bc459c715610908	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cbd67cdeb3f6a3308aa890030648cab804fd23e	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8cbe724ddc6566c0506f8845dd92b3b7a526f0aa	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cc1940938e8b38603d7aed364fca8d3bba9dcc2	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cc1f4379b6bf3981fdc3d25d44de613405d6101	Ascomycota%Dothideomycetes%Pleosporales%Pleosporaceae%Edenia%NA	10	rCRUX_BLAST	Genus
8cc2c0f7c358dd6a2a0ed7a32597698f58ed3084	Chlorophyta%Chlorophyceae%Sphaeropleales%Mychonastaceae%Mychonastes%NA	NA	MIDORI_SINTAX	Genus
8cc5bbe36b98a936defda7cb1f204514620015dc	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cc88fcaf344772a86288526e5b652e43e3be864	Discosea%class_Longamoebia%Longamoebia%Acanthamoebidae%Acanthamoeba%Acanthamoeba_lenticulata	NA	MIDORI_SINTAX	Species
8cc8f486fec9610fb25ae4927b9b0ecb17e102a4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cc95c14950fcf5bd2560e24cb8b7981ebefe601	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ccc9a18d3750a2c1d04d4a94e5a8fc5990617b8	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cccba1721ed3d0bf0118f5c67a79cb26964f45e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ccf16be2d13b8927b65ec0cb357d4c740e42bfb	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cda31b7bce7ac9c2e7fd89425b1eafe02ef60a3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cdcc2385b44820289365943c07952c3c6cf0d33	Porifera%Demospongiae%Suberitida%NA%Terpios%NA	10	MIDORI_BLAST	Genus
8cddbe2a6165d0f1a9f82ec1d1a0717f49f2055e	Arthropoda%Branchiopoda%Diplostraca%Chydoridae%Chydorus%Chydorus brevilabris	1	BOLD_BLAST	Species
8ce03f79d10d84a81c726f6a9f6e2624146d8a09	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ce292e7486dfe3908cffc14c53d79561287a6dd	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8ce39306a2dd33188830a69c852e5538e6aa5630	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ce6b8d816802383f603536cfe02107d33d8c325	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ce9e1c8b8d26e8a94a9905e9d96fb1b44af78dc	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cead4940d393295258f29ec68135b964b03291d	phylum_Eustigmatophyceae%Eustigmatophyceae%Eustigmatales%Monodopsidaceae%Nannochloropsis%NA	NA	MIDORI_SINTAX	Genus
8cf095af64221db0eb927f27f64b182ab2001d9a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cf1cfd67c903d02ab063d78e065c3cca2faeb43	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cf218c17cbd6d875fd61c128a57b3637d72913e	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8cf2f8ccb15b77bab7c42d563ba74df415b714c4	Cnidaria%Hydrozoa%Leptothecata%NA%NA%NA	10	BOLD_BLAST	Order
8cf5dd690b5cd0286de0d36ca7c33cfad6402cb8	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8cf8dd6c2d7dc42411d97d026cde37dfefc675f3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cf8e458e062a662568c3f65e8fea614107a6bdf	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cfa57704d8f39e98b856f63198ecbc95cc9efdb	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8cfad0a95278cab7c44be6f55080d2b4925e76d4	Arthropoda%Hexanauplia%Calanoida%Diaptomidae%Arctodiaptomus%Arctodiaptomus_dorsalis	NA	MIDORI_SINTAX	Species
8cfe0c0c52cd9c9ae52eebd052eef5faf2b271e4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d0692553c931801401e620d03e6d181c6d19fef	Arthropoda%Malacostraca%Euphausiacea%Euphausiidae%Pseudeuphausia%NA	3	rCRUX_BLAST	Genus
8d06a5f085eb48630d481bcd5fb05aaa0c7f5df9	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d0733448ddc339409876067faa659db55e9b31d	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d0b26dd5bb41b82f9fa556099e3fc1e3ef64077	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d0e1726852b14c451f46a0bb02aec9ac7cdbc62	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d0f0954cddb9b9bacd61178ebe6f6874fc577ca	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d11b76f69397d634d680348166a5d70121fc82d	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d1289c674a45ee2092b90e918b5da82319805b6	Arthropoda%Insecta%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d1367fe80f815a1b2ede3c26fbf0d39d34f6148	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d13df0f9c6766ab994454ef674f6a326c40e254	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d143b458dd41b41861cd9f3acd075d160f359b5	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d1c281452ede959d0d518efa99cb509e132effc	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d236a7515d2fa93b2cf2ca5b99e441945a9fddd	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d239b24a2e1e415f68c152e8be2c564602cabef	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d240a4d4027d20fe9f2038d433a9d59d61777f5	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d29e9f7fdde438f6f96625e73c52b7b9b7ad838	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d2da6cbe8db3c5efc51bf7559d649700b265f14	Rotifera%Eurotatoria%Ploima%Synchaetidae%Polyarthra%Polyarthra_remata	NA	MIDORI_SINTAX	Species
8d30a757c4849195e0451c3456d90500de4089e7	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d37ad6a8ec8edc01e60a239da43ed9eaa50fb72	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d399a9a7e50c6f000eadd7fd4338422e465e1df	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d3d6e336490cef4f984ac646e7a72a58e3c222f	Rotifera%Eurotatoria%Ploima%Brachionidae%Keratella%Keratella_cochlearis	NA	MIDORI_SINTAX	Species
8d437c9b51553cc839e3be73fa93691c2b2959ec	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d43df72e6f1ba7268680c0da3640f4ab834ac08	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d441408e09f3726fd392c29fe1e798cd7dc09fd	Ascomycota%Eurotiomycetes%Eurotiales%Trichocomaceae%Talaromyces%Talaromyces pinophilus	1	rCRUX_BLAST	Species
8d46fb3cd15dad6081c0709923e680a074fd2980	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d489893283abc512d7e89fded735bab5c9afc12	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d4e72d7f24e59e007b73a2828a2839fa17774c2	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d506486869b50bb34a50d0cccc25fc3d4f42426	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d5494712713fd6251f595cdb6d4100a73ff7aba	Arthropoda%Malacostraca%Isopoda%Trichoniscidae%Haplophthalmus%Haplophthalmus mariae	1	BOLD_BLAST	Species
8d55068149675ac72faa874a10e6093ab5818103	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d55f7eff5ceaedbe6930ba8e39ec307713be50b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d5667663739efde3971e07f567bb25445aea48e	Chlorophyta%Trebouxiophyceae%Chlorellales%Chlorellaceae%NA%NA	NA	rCRUX_SINTAX	Family
8d599f4c8f384cb2f40a01edec96341050b72ba5	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d619497cbf61566a969bf3e7281c4f433274b3c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d6220ec54fed300468ae4dba7781650e6f0e493	Bacillariophyta%Coscinodiscophyceae%Stephanodiscales%NA%NA%NA	10	MIDORI_BLAST	Order
8d633daacff62d216ec4e8870357691e18258104	Bacillariophyta%Bacillariophyceae%Naviculales%NA%NA%NA	10	MIDORI_BLAST	Order
8d63a53f6b361a383717a24d5b9db465ef984a34	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d6474b919657446ed79c7fe95ff732a5d5184af	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d6683301871f7918a8ecf5ceff7a1da8d13f687	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d681d85bd72f504a3fd6ba39d47781aa4de886b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d6a150c3a9c3696af577d8e47a96b846ad38894	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d6d68fc2d589fc20cdf4de841efcca0e65fbee7	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d6f426b7cfa315e118abc1769cc527775c7c36b	Streptophyta%Magnoliopsida%Lamiales%Plantaginaceae%Plantago%NA	3	BOLD_BLAST	Genus
8d72d0dc317e2757172a00c3b73f265e7da0fc06	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d7432686c7be00866807c1cc78dbfa94d7df9a0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d7a21441bb99d0ccb27404ea9d56fd17fa9dadd	Bacillariophyta%Bacillariophyceae%Naviculales%NA%NA%NA	NA	rCRUX_SINTAX	Order
8d7ba9ac4fe31bc9de2e7d9fbee369a520d4861b	Ascomycota%Dothideomycetes%Dothideales%NA%NA%NA	10	MIDORI_BLAST	Order
8d7d606c6effe0a2ca53745af3f09b53d61b3c22	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d7f056b3d57060e4b9bf67b9ef9ebeb770ccd0c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d7f382083badb433e523e93365a6e3b0874ef8e	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d85675b70bdbda9af8441c92cef07e629103d5b	Bacillariophyta%Bacillariophyceae%Naviculales%Sellaphoraceae%Sellaphora%Sellaphora seminulum	2	MIDORI_BLAST	Species
8d86e3dc8db260280d3afdafdd604a4ec98b8e61	Ascomycota%Sordariomycetes%Hypocreales%Nectriaceae%Macroconia%NA	10	BOLD_BLAST	Genus
8d8f9dc604011679983997d89015786f3ef725d9	Chlorophyta%Trebouxiophyceae%NA%NA%Choricystis%Choricystis parasitica	2	MIDORI_BLAST	Species
8d91a82703dbd839e72dcf1e564e9d75a67fc066	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d91e2a1385e44167805e9da1bc5208ececcc633	Arthropoda%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8d98d6a1919749a2104beb02f75c0fb9894196aa	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8d9acab02ec30801463d3af0720a7fdd3f6090e9	Rotifera%Eurotatoria%Ploima%Brachionidae%Keratella%Keratella cochlearis	1	BOLD_BLAST	Species
8daca990609ee9f36cedcb04e832a562eadc915b	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8dace0b329433e9d437eb37cb05515f461024d95	Discosea%NA%Himatismenida%NA%NA%NA	10	BOLD_BLAST	Order
8db0517b846149e7ed5d618b80c3978a5170fed1	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8db5b5b3432dbadc8207cc55281cb5c2667901e5	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8db80c87fde56fbe4126d26cd6c4610337bef36f	Bacillariophyta%Coscinodiscophyceae%Melosirales%Melosiraceae%Melosira%Melosira nummuloides	1	rCRUX_BLAST	Species
8dbb5a37b579bc980ba3a8d98c331e7f70f4ec41	Ascomycota%Eurotiomycetes%Eurotiales%Aspergillaceae%NA%NA	NA	MIDORI_SINTAX	Family
8dbbaee08d804098e9975b0c9f04565bf6580081	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dbc927f1c692ae78bfbac4691c9a1e22c98dd29	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dbe1cddfbc2510d95847cc2a92888dafed8e68d	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8dbf3457852d3c639939b6e6b8480e43a73a802e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dbfd68cd4781c1735e726369a2a463b2ba4b224	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dc3910b49dec51f77feea06316a2a6672b55374	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dc753eb2bd0138bfaa276f4759a1b3f5a72b01d	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dc909e9a493aac0e346fb6fc845d9938eee854c	Oomycota%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8dca07cc6163dda95d69c4452edbf9384072fcfc	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dd14814d353eee7cef0c8af0f16c162745328e9	Mollusca%Bivalvia%Venerida%Cyrenidae%Corbicula%Corbicula fluminalis	1	MIDORI_BLAST	Species
8dd1de672c40fad8948558f2680892df4f807341	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dd3d815b87cc7d60ed468a5fa977c3f498187c0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dd89bbf785b0bda10dc6308a1e9d099f9388f8b	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8ddcb91206a111ecaf73d800258bdc21bff95242	Arthropoda%Malacostraca%Amphipoda%Gammaridae%Gammarus%Gammarus mucronatus	1	BOLD_BLAST	Species
8ddf1292fa120adc781c46f01aee20cf3a16371d	Ascomycota%Dothideomycetes%Pleosporales%Astrosphaeriellaceae%Pithomyces%NA	10	rCRUX_BLAST	Genus
8de275ff1d418918e3dc3566bcd7da05be4f76b8	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8de3bca204320e8881e00f417798b9a9907558f8	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8de53ec33165bdb37fad2f93d0b9b16dc54be86c	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%Nitzschia%Nitzschia_palea	NA	MIDORI_SINTAX	Species
8de7ba69b477dd7b3a5a07c5df3aca211586aba6	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8de88c902171720b2c02e7b893ff51d31b762ae4	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
8de89d98c25c5b28c65d41ff0c321bdb69a29fa0	Rhodophyta%Florideophyceae%Batrachospermales%Lemaneaceae%Paralemanea%Paralemanea_annulata	NA	rCRUX_SINTAX	Species
8deaeac863cef918aeb86aab5e08218597bd7cc0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8df11f46944326e97cfcd7452c83463ea6f08a0b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
8dfa4ec9261b9cae373846ee166c2af76c763d19	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
