representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
ad18e3b8c5c5f0067f25e8b1dfa7708a8d99fc80,1,root,no rank,NA,,,,,,,
dd34b6182c2c2e26f8f0071b2ac66b98b196c211,1,root,no rank,NA,,,,,,,
ef06fb6c738d022dd3fe6b72a1fa13b20345324d,1,root,no rank,NA,,,,,,,
fc017348b0084d662aba76d37888c874207cf2be,2759,Eukaryota,superkingdom,1,,,,,,,
2a215f99fb5b61955edbc64412718c77de7cd948,2759,Eukaryota,superkingdom,0.9968,,,,,,,
3477bc66d7a2616bb331e699c4a304c5a1732247,1,root,no rank,NA,,,,,,,
893e281f64a34a91377108cf71a86ef2d594755e,2759,Eukaryota,superkingdom,1,,,,,,,
91676f376674ed37e7977a0890f9d18e3b1c7586,1,root,no rank,NA,,,,,,,
98b3a3c0551798767d4dc9abf48e8996c77ae3ea,2759,Eukaryota,superkingdom,1,,,,,,,
c4f9bbbc0b42a22d6036ff404c07f8aed79c58a2,2759,Eukaryota,superkingdom,1,,,,,,,
f3743729382f3d29e34bf42d142c63c8e58d1547,1,root,no rank,NA,,,,,,,
7c30e018a39a5cd3bd978162ff5bec24c4d6e472,2759,Eukaryota,superkingdom,1,,,,,,,
8f5b225102198cf2cc39620c3db5ebb1bdccaaa6,1,root,no rank,NA,,,,,,,
b897fe7cdc2136172384800ea1e7d566dd3766ab,5338,Agaricales,order,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
bd7bad348f98c44d48fddf83b3d2bcf0a3ca223e,131567,cellular organisms,no rank,1,,,,,,,
cee2983eb1c21052938a9bf3aa7f288a34a1172d,2759,Eukaryota,superkingdom,1,,,,,,,
0cb55ab5ac5c78366c0d932b4c0ea1e31c2b99e7,33154,Opisthokonta,no rank,1,,,,,,,
1435267e357e3336a958a263035bb7b8d811d37a,2759,Eukaryota,superkingdom,1,,,,,,,
1477863b8e626b40a0008f37edfa20513b703bcf,2759,Eukaryota,superkingdom,1,,,,,,,
168d5def2fa9353a46f01eaa680454e6d10a3703,2759,Eukaryota,superkingdom,1,,,,,,,
28e323eb7f86da285aa93458f458de844f4b4262,10194,Brachionus,genus,0.9932,Metazoa,Rotifera,Monogononta,Ploima,Brachionidae,Brachionus,
4b088cb6df2f112db1ea4944aedcd1aa75e0823e,1,root,no rank,NA,,,,,,,
680fc4c00801331f7a74047baea85133ed97fd14,131567,cellular organisms,no rank,1,,,,,,,
6b4e5953dab5b2bdcfca196de7a060b999cbbafb,33154,Opisthokonta,no rank,1,,,,,,,
a0724f7deb648501d80d115bfc143053be3c8b92,84315,Cyclopidae,family,1,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,,
e5f45800a45a9b9001abfc7ecf1c3f566ab25ab5,1,root,no rank,NA,,,,,,,
feedb7cc42b1861adac0fddd113c562e46735a8d,2759,Eukaryota,superkingdom,0.9978,,,,,,,
0be9e0441b267982e92fa24b14b72b80c3773669,1,root,no rank,NA,,,,,,,
0ca609572308ec780f6f0d75203729c1131f39c8,2759,Eukaryota,superkingdom,1,,,,,,,
1a80c47da8d93a06146258b2bc4fce3a3f3756a0,2759,Eukaryota,superkingdom,1,,,,,,,
2049fdfb575acfe4c079dc110f117a3e2cf0fe1a,1,root,no rank,NA,,,,,,,
302a7875b74fb56c1c126fcdc2adf22f0d0d7140,33154,Opisthokonta,no rank,1,,,,,,,
3240f27babcc09a3c0f345856b5fb2e5e5a8ba84,1,root,no rank,NA,,,,,,,
40700ee3e62e06291d9dcffe970f77e59a72f580,1,root,no rank,NA,,,,,,,
5d7dff70f9c99d98ed384ea53cd83b5667db5bfa,33154,Opisthokonta,no rank,1,,,,,,,
a626814e77a9d35f55eb9c430352ed993d0d840d,1,root,no rank,NA,,,,,,,
ae22cc40b59c5e8e6b98fd32ffd7e8f897b894cc,33154,Opisthokonta,no rank,0.9906,,,,,,,
c9423a9f751670068e65aa9aaaf84381c382d005,1,root,no rank,NA,,,,,,,
ced8e93c79663d2a94a71cfec80ccff158f83c15,2759,Eukaryota,superkingdom,0.9722,,,,,,,
e6da00cb3c1186efbb0caeaf5d1651b4ed1f3855,2759,Eukaryota,superkingdom,1,,,,,,,
f283a211c9d4fa635879816190dc64b97ea7a7f5,2759,Eukaryota,superkingdom,0.9744,,,,,,,
f6a755e74795d2e23f774a3d10724e527a768f9d,1,root,no rank,NA,,,,,,,
029490caa6f979a7f6a00744a67283c0df1a8526,6833,Calanoida,order,0.9963,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
21d364b496145bb133ed5e23ebe16668ad3d9003,33154,Opisthokonta,no rank,1,,,,,,,
2ece8e7304034ee7fd0c1f1f02a768432dc5054b,2759,Eukaryota,superkingdom,1,,,,,,,
431094f9620f7ca46f6ddc0f9676d0d53f64a2eb,1,root,no rank,NA,,,,,,,
4613bdfe6a8dff16c906046720fcb85e411cd080,131567,cellular organisms,no rank,1,,,,,,,
5fc3e2c77a06954c3bf446e7e46e702b42653973,1,root,no rank,NA,,,,,,,
6cd14bd64db15cb82408d3bdaec715826e1377a4,1,root,no rank,NA,,,,,,,
7151d19b67f27efaa35b7241c2e06d9db17f7768,1,root,no rank,NA,,,,,,,
8dab46693e9f3bb3c7538cc1d1b9362b311c54e4,6833,Calanoida,order,0.9963,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
91bec48a54ab2353b4135bc61d6cf404e02dcc2c,2759,Eukaryota,superkingdom,0.9999,,,,,,,
a7f80c1dcd7958cc8a9788a98b6a42f621039e24,1,root,no rank,NA,,,,,,,
ae61be8236a98f7574d7f486639f0d9d37b6efb6,131567,cellular organisms,no rank,1,,,,,,,
c99ed66dc7911fe9d4fcefd03c6a2b3f2845bec3,2759,Eukaryota,superkingdom,1,,,,,,,
d1241f710cc44abe5c8a1b5377041e088297db2b,1,root,no rank,NA,,,,,,,
db1be9e5c27c20ba01548bac98ff940af7aca940,4762,Oomycetes,class,1,,,Oomycetes,,,,
f25a91e27784e13596590dfb15ed06b84a07cd3e,1,root,no rank,NA,,,,,,,
1b11cdb863076290595853ece348713809655eb3,2759,Eukaryota,superkingdom,1,,,,,,,
2c3a4e9ba1280f1fc632180fdf3925884bdf9cf7,131567,cellular organisms,no rank,1,,,,,,,
3cc473eaf9792cd5467306aca659ecc2366e67e5,1,root,no rank,NA,,,,,,,
4fddad5602f7946c28be3296a3e17e1931e828ae,33154,Opisthokonta,no rank,1,,,,,,,
50dbcc2e1ab852c868e4fa86b7e77934287da246,1,root,no rank,NA,,,,,,,
51426117634ab4a0df934c2d945c59ff40567001,2759,Eukaryota,superkingdom,1,,,,,,,
5caca9de6e9e7ce9eb7a0b9132798e0d3066c8c3,1,root,no rank,NA,,,,,,,
5f9f1ca55c092779c52bfe3d5831f3893e3d394d,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
6bfec855ceb0dc4ee57d0851c7af3638b70d8754,2759,Eukaryota,superkingdom,0.9985,,,,,,,
966ced09e2b805aa8a1b9a6890cdf51a50d128a8,1,root,no rank,NA,,,,,,,
b72642d85f6c2827fb6d9912c6d05385e507b964,131567,cellular organisms,no rank,1,,,,,,,
022781c8e04c7469ff1ff7d87df4ab0a79915f5e,1,root,no rank,NA,,,,,,,
10cba37683d2a563b6aa456719eaca8648eb206a,2759,Eukaryota,superkingdom,1,,,,,,,
2f0d1abe0486010ce5ccf393665b2260fdfccf24,1,root,no rank,NA,,,,,,,
311d20cd2b305fe8100fce998b77faabdb21105d,2759,Eukaryota,superkingdom,1,,,,,,,
3b267deeb7728e8aacd714f663f1723d490e96be,1,root,no rank,NA,,,,,,,
3bd2d4dc49e08cf00b3b7302c2a26d97e921cc94,1,root,no rank,NA,,,,,,,
47184308660c406d89fe7d898f2fd84c292db356,1,root,no rank,NA,,,,,,,
5ac3783d02c7caa41e5def22aa82d184412a13cc,2759,Eukaryota,superkingdom,1,,,,,,,
6072297d54f8a998beff821c7b4b6bfa148cf70d,1,root,no rank,NA,,,,,,,
8ccfb15a0796e97c416c5d3cccce720508386f57,131567,cellular organisms,no rank,1,,,,,,,
ae1c53d2289f2a0639fe1639f91eb2501a957361,131567,cellular organisms,no rank,1,,,,,,,
b6b4a232867ec4ee15e7f600bd8a04c39daead53,1,root,no rank,NA,,,,,,,
de1dd46e36faad35a093050b9e9367eab008515a,2759,Eukaryota,superkingdom,1,,,,,,,
de71078bea7e455101fb37b08eecd651a1399692,33154,Opisthokonta,no rank,0.9998,,,,,,,
df943f970431e7fd81d352686af01c5c155fc498,33154,Opisthokonta,no rank,1,,,,,,,
e94ce0365ffdf2a4e7533cea9e5815a70afc673f,1,root,no rank,NA,,,,,,,
fc903e517b2f4f731378ac55b8177bc209af8e99,2759,Eukaryota,superkingdom,1,,,,,,,
15b37c3164d012e339c0d21abae6f2f31b7b87f9,1,root,no rank,NA,,,,,,,
2742dfbdf41d3d02eb3ab34b066a4c1c1c168fdd,2759,Eukaryota,superkingdom,1,,,,,,,
40969d622393298ee540210e6e8c99c0db91948f,33154,Opisthokonta,no rank,0.9995,,,,,,,
4750dea85d0fafc79f1a8925a180dafaa7f0b4d5,131567,cellular organisms,no rank,1,,,,,,,
58f2f5335de23b72aedb61591fb09ccdef370108,2759,Eukaryota,superkingdom,1,,,,,,,
64c32d63158a51955c8a1c3d4d419c87568966fc,2759,Eukaryota,superkingdom,0.9961,,,,,,,
740388247898508ef16e325042687b66a8fe1ad8,6833,Calanoida,order,0.9963,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
7a4edb28d8c9c5c37cfd8ae82b61e650e52a4627,33154,Opisthokonta,no rank,0.9998,,,,,,,
83c3ef147d50af59898f3a7068610f56f0e91b8e,1,root,no rank,NA,,,,,,,
93ffd99131750873ef2c3428333db231d1423d38,33154,Opisthokonta,no rank,0.9999,,,,,,,
95d78527a10376e9bfe0c764a70328af46097ea3,2759,Eukaryota,superkingdom,1,,,,,,,
a450dc239e00805996bc579d854f3cf57c5ea49c,2759,Eukaryota,superkingdom,1,,,,,,,
a65fd88d27839be781c1be27d865204d07bca28d,33154,Opisthokonta,no rank,1,,,,,,,
aa5fd2504fb02c36b131fc03d0b9ac37322eb7c5,1,root,no rank,NA,,,,,,,
ba0eef5898d8827573435cec05f1234a402427d4,1,root,no rank,NA,,,,,,,
c226156d49a8854b4aed6ab40e5809a146021fc7,70332,Eriophyoidea,superfamily,0.9714,Metazoa,Arthropoda,Arachnida,Trombidiformes,,,
c2fd7306730a7d1408dfa57a16c480325d835aa4,2759,Eukaryota,superkingdom,1,,,,,,,
cae1727072a58161561b6c951521028d0876cb8b,33154,Opisthokonta,no rank,1,,,,,,,
d30b3213c44b297296e3bc8b5ddbfc5e088da796,1,root,no rank,NA,,,,,,,
dd3dfe126def27b4e409207997f2c989e9f6e589,1,root,no rank,NA,,,,,,,
e0c1969023986a66664b9680a39676f4553266bb,1,root,no rank,NA,,,,,,,
f487cea51d5112e9376d173ee4071fc3b9bd1441,1,root,no rank,NA,,,,,,,
fc7e424309c2adbfe5395ce2bfff675568d6b25d,33154,Opisthokonta,no rank,1,,,,,,,
1ddd82f52510989f561e502a50f1dfc756123c15,2759,Eukaryota,superkingdom,1,,,,,,,
1f47ebe985f47b78a780c3c98b49100f4887466e,2759,Eukaryota,superkingdom,1,,,,,,,
2d6b732396554fa3fac28c8000233cc02552e8ab,1,root,no rank,NA,,,,,,,
41669c3b43b7882e5bdf0da4fd847844fe9ef67e,2759,Eukaryota,superkingdom,1,,,,,,,
5583b2167f78e7114c572c8f52fa65fe11b913b1,33154,Opisthokonta,no rank,1,,,,,,,
5c65e39fcad87c7ed92c6765fea9328c766bb063,1,root,no rank,NA,,,,,,,
5d8f0496f0ca52f5b0b997f640e8c865c6b14849,2759,Eukaryota,superkingdom,1,,,,,,,
706fbb76e58f309f5ef3ba5f7ab2c5942c7a9086,2759,Eukaryota,superkingdom,1,,,,,,,
72f8d6d5ce95c14add930c2ba334473b3fea6b5b,1,root,no rank,NA,,,,,,,
766e32bd37b08f26e5515cc02d8f735f52503f61,2759,Eukaryota,superkingdom,1,,,,,,,
85f061efc770f9b41106eb8bdfa90f60e0bedcf2,33208,Metazoa,kingdom,1,Metazoa,,,,,,
a750a5765f1ce58ea75d90d04d606603050f42f4,131567,cellular organisms,no rank,1,,,,,,,
ae584cf7cdcad12c3d2bdd415a7707da73131b6c,1,root,no rank,NA,,,,,,,
b94fbdf579a61936f3e0d4312a9ec8bab077a83c,1,root,no rank,NA,,,,,,,
c77b5d95ff8cd418449aba1dd2125ae840808152,1,root,no rank,NA,,,,,,,
dde7921115a385bd3609817c8654c8cf2284b383,2759,Eukaryota,superkingdom,0.9425,,,,,,,
dea2690e0e6243a4159836e811dfa52279d6149c,33154,Opisthokonta,no rank,1,,,,,,,
e7e7bf1cb6b1a716791be0aa67a5427b1ae25fab,1,root,no rank,NA,,,,,,,
0825aa6a036ef84d4ce22cf1de940b47be21d6c2,2759,Eukaryota,superkingdom,0.9998,,,,,,,
347aca6dc4727ba578e83c1234c6ba3d827869bd,33154,Opisthokonta,no rank,1,,,,,,,
80cfcafaacd93aa43b32f723dd60b160d5e56040,33154,Opisthokonta,no rank,1,,,,,,,
9e9ba3cb1e9c80514e279bcf4c2095e582a90f73,2759,Eukaryota,superkingdom,1,,,,,,,
46558b0ba244cb65eddc0a96ff0acc52ac4a1d87,1,root,no rank,NA,,,,,,,
29055b49ef10efa293bd190bc96a25c74cf8089b,1,root,no rank,NA,,,,,,,
09ed20c191f26aa2a8f4dfbef7988e439763e9d1,33154,Opisthokonta,no rank,0.9966,,,,,,,
cabf5631a662dbf8b9b99699e5bceba53a08b45e,33154,Opisthokonta,no rank,1,,,,,,,
1bd10b6dd0e9f51804e3c7f711956a6449953a9c,6833,Calanoida,order,0.9963,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
8414cb9e25141b411f6b623b89df3068d5a79000,2759,Eukaryota,superkingdom,0.9975,,,,,,,
0091c7ab7317400aeba32c076e798d0a857e80d9,131567,cellular organisms,no rank,1,,,,,,,
48eb10d56cba39b589ffdd6f453eac819bc78fc7,6833,Calanoida,order,0.9963,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
faa6811494c034dc5b4413244890f496eb8ad491,2759,Eukaryota,superkingdom,1,,,,,,,
f626b9b1a80864a3ac0b322b3dbe8da22af2741e,1,root,no rank,NA,,,,,,,
3120ce3f1301c0d2a1aeac19bf9c0774960799b6,1,root,no rank,NA,,,,,,,
c1b6cf0571394754250edeeabd49b0884d2c4f3c,6833,Calanoida,order,0.9972,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
3a5a4069dc6eca0285d9aef9b37a8727c62344ad,1,root,no rank,NA,,,,,,,
798aeffd418c47571765d3910bd75b9f2b67118a,131567,cellular organisms,no rank,1,,,,,,,
d6e749ee10db64b687974b63d5de54f5710117e8,2759,Eukaryota,superkingdom,0.9424,,,,,,,
82021616482cdc73dc5adfdbbd2b504db68ff9a8,33154,Opisthokonta,no rank,0.9984,,,,,,,
d4a97a26da2820ae4621423af39fb4cb3a801dd5,2759,Eukaryota,superkingdom,0.9985,,,,,,,
d799edca0cda8b02e5991dc82daf84ab2275b79a,33154,Opisthokonta,no rank,1,,,,,,,
02a2e5da7c39843f8de74917797ccda5261d5582,1,root,no rank,NA,,,,,,,
307bf814c5c53f8db884398a3ed34272f0f43823,2759,Eukaryota,superkingdom,1,,,,,,,
7a9db911661ece51e8a1972b0182f481071f68ce,33154,Opisthokonta,no rank,1,,,,,,,
c1af5851707604e6f442c3083ca880bb87cc6fe2,33154,Opisthokonta,no rank,1,,,,,,,
642f159c97e9cee0b29e4b878495d0cff6c3d2cc,2759,Eukaryota,superkingdom,1,,,,,,,
1cc49ef964d23b0a1b6629404febb436ae6c157d,2759,Eukaryota,superkingdom,1,,,,,,,
29a14bf772ade9babaa3db148d35d3a938132034,1,root,no rank,NA,,,,,,,
7b3fe67c93a1e69b0a9c39fb069664f1eb87e56b,2759,Eukaryota,superkingdom,1,,,,,,,
8b9fe1b276b0f715c2368f355797cf090d2b806e,33154,Opisthokonta,no rank,1,,,,,,,
a18f67a2c86d736be6b0b1bdabb2337867473b47,33154,Opisthokonta,no rank,0.9986,,,,,,,
c9087333871a7dc77b4e3f78abe527e78e89e14b,33154,Opisthokonta,no rank,1,,,,,,,
e247f59303ca24276b81a6fbb648277826437a94,2759,Eukaryota,superkingdom,0.9924,,,,,,,
298be9ce5f22656b79791fd76372a99ffb4b680a,33154,Opisthokonta,no rank,1,,,,,,,
08bda6305b372f3e181f3262da847365102a3812,2759,Eukaryota,superkingdom,1,,,,,,,
c8fb21f1cea6f7de062c09964b4b25388af3e7a1,33154,Opisthokonta,no rank,1,,,,,,,
1d043bfbfe8dc56994089e5a2b0f8dfc8be7c76f,33154,Opisthokonta,no rank,1,,,,,,,
8cd82f4e3fc88077c48eaabb33782d2f7bc9ac54,6833,Calanoida,order,0.9964,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
4b0d754e7e31d356efb575447cf91e412a095846,33154,Opisthokonta,no rank,1,,,,,,,
9c52dd755e58712730b042033bbf0931e5ccabb0,7149,Chironomidae,family,1,Metazoa,Arthropoda,Insecta,Diptera,Chironomidae,,
e6e95ff64c362772b4cd4a136a3050310b214bb2,2759,Eukaryota,superkingdom,0.9984,,,,,,,
401fad766af7957bcba16e9d17dff6341f9f7ff1,2759,Eukaryota,superkingdom,1,,,,,,,
6adb0482ccca46378ac4e397cfc89ce4ca6de228,131567,cellular organisms,no rank,1,,,,,,,
7933497d36ae372ea195c33fc3b14ce63424090c,33154,Opisthokonta,no rank,0.9996,,,,,,,
9b82c38319eff0c300f6619efaf2b5b6e01be0b7,131567,cellular organisms,no rank,1,,,,,,,
f041e2ae3b9d3b867af725b74a5c5ebd770b7daf,2759,Eukaryota,superkingdom,1,,,,,,,
005428251766db02e3f535b731b4fea9a9bef557,2759,Eukaryota,superkingdom,1,,,,,,,
2f08408427cbfd8b29a87b8af848546ecf227390,131567,cellular organisms,no rank,1,,,,,,,
84e51bcace919579365a61d97acf2dd6313ca618,131567,cellular organisms,no rank,1,,,,,,,
c102b492d597c2c3ee9cba9a05decccca6dfe48b,1,root,no rank,NA,,,,,,,
b50144068c9d7fd81eaea23aaf3b4b2a58e1b448,1,root,no rank,NA,,,,,,,
09fd4c6a764089da99207f607d9576f182eb0373,2759,Eukaryota,superkingdom,1,,,,,,,
46980fb904b14968adfe9173d228f88b7274352e,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
c6128145899d9b13111292068b3f4081b760b387,197562,Pancrustacea,no rank,1,Metazoa,Arthropoda,,,,,
d060467cfee8ed0830632b80aa26776c10cfd4c8,2759,Eukaryota,superkingdom,0.9994,,,,,,,
e2de1149858643cf47038d0760793b517d748ff7,2759,Eukaryota,superkingdom,1,,,,,,,
017ba1b5afc841f02bdb3bca516f790d9681c5ba,2759,Eukaryota,superkingdom,0.9255,,,,,,,
1b91e35f86d0a126f581d260d0327255b365941a,1,root,no rank,NA,,,,,,,
5117187766a3a4e35f6b3050fabbe94b9342bdd8,33154,Opisthokonta,no rank,0.9998,,,,,,,
51eaac0e216498153760b71f8526dfa11cf7a358,2759,Eukaryota,superkingdom,1,,,,,,,
5ca1159ae94166bf6107a8180e14932ab9525fa5,131567,cellular organisms,no rank,1,,,,,,,
8d7ba9ac4fe31bc9de2e7d9fbee369a520d4861b,33154,Opisthokonta,no rank,0.9998,,,,,,,
f0b1fce38847ae164d2d0b06fd0ce5134eb7431b,2759,Eukaryota,superkingdom,1,,,,,,,
257011c5714b9c917cdd4a61d7b0e277bd4e1dc6,2759,Eukaryota,superkingdom,1,,,,,,,
357093c68eb6d8bc02cbfff2b32ae0189705dcb7,131567,cellular organisms,no rank,1,,,,,,,
447f9356b42489d52cd5a724ed5583483a1f91a9,33154,Opisthokonta,no rank,0.9538,,,,,,,
5511b5f945384dec4dedc9f813fcde3ed68952b5,33154,Opisthokonta,no rank,1,,,,,,,
8c25bd15037fd4c5ffdbd92d1502d28b93f525c4,2759,Eukaryota,superkingdom,1,,,,,,,
ece97d1525d8df61f5d09ad4fc589d39f51b5000,2759,Eukaryota,superkingdom,1,,,,,,,
eff2670475a39670972f9fbe05ebef4b80244a3a,33154,Opisthokonta,no rank,1,,,,,,,
3a2b49125ae9c8d493f85aaa143421af8b34713e,1,root,no rank,NA,,,,,,,
745f586968c4f6184b67e5f04359f0d7eef55a2a,2759,Eukaryota,superkingdom,1,,,,,,,
7e549a899249bb3d6a453428a5e2328d3fa64378,2759,Eukaryota,superkingdom,1,,,,,,,
abc6c1bb73786f81ea6795e94e8553cfdb6dd200,33154,Opisthokonta,no rank,1,,,,,,,
e04d26d21623a7ce36e94012f082246354f734b8,33154,Opisthokonta,no rank,0.9966,,,,,,,
f3c5b45bdbaddfba5377201df318efecbadd9e9f,1,root,no rank,NA,,,,,,,
02b28cf56c6680e75f1a8cae46862a9dec1a908e,2759,Eukaryota,superkingdom,1,,,,,,,
0f95df48a8649e5db8021c75ef9628b45e629c5c,131567,cellular organisms,no rank,1,,,,,,,
175c1e33247a607c0384208a0272d380738d6838,1,root,no rank,NA,,,,,,,
2827e855e3ea16755f6086161ff87aa8ad4e945a,1,root,no rank,NA,,,,,,,
33154b54f02eea971ce8cfef2b5f23788d53979a,33154,Opisthokonta,no rank,1,,,,,,,
6369d8e47138b4ffe385a6c29ef78bde47227d92,1,root,no rank,NA,,,,,,,
63916892b14bcdc8e103211305678c04d840b3ed,131567,cellular organisms,no rank,1,,,,,,,
6c2ef6d760b3bdbeb827c3684cd8b5266904b5f7,33154,Opisthokonta,no rank,1,,,,,,,
6ca1f867a7c8691b2921b8b41308c686c1c547a4,131567,cellular organisms,no rank,1,,,,,,,
6ccddd691d808131d5316801957878fb5f59e8a0,131567,cellular organisms,no rank,1,,,,,,,
7960d9ee57daecd20dd7ccbea7087a050a46d295,33634,Stramenopiles,no rank,1,,,,,,,
98bcfa13ad5133b33cb49e8f65723b8ed397b06b,2759,Eukaryota,superkingdom,0.9948,,,,,,,
bf1794a19a95e9af70c394dbf95639871f99c8a2,33154,Opisthokonta,no rank,1,,,,,,,
ce08495f1f9f01e35ba472bd80b7b471ac41e371,2759,Eukaryota,superkingdom,1,,,,,,,
e896f50418d2b4928647eb9e984241644085c15c,33154,Opisthokonta,no rank,1,,,,,,,
ebd5cfbcd6ca7b75073a1f9b5b8212c03cfc8ae7,1,root,no rank,NA,,,,,,,
f2c14cf859588b216fd91f859709e94d59109c5e,131567,cellular organisms,no rank,1,,,,,,,
02fa6a4a88800289d97f69b352ce174860ddaf5a,131567,cellular organisms,no rank,1,,,,,,,
1b8e17a231e27bab898863286ff9ba0977d299cb,1,root,no rank,NA,,,,,,,
1d65231b27f8ed74fe726a6312879ab7eb97be0c,33154,Opisthokonta,no rank,1,,,,,,,
377cf43be49810c7f71fe125a332bf6ee31fd064,33154,Opisthokonta,no rank,1,,,,,,,
38c9da2e3705d023e5e78644b7fb88b0eabdb02f,1,root,no rank,NA,,,,,,,
4a6eb22336fc7c5c0e9c0ecf15b80a28f5c4459f,131567,cellular organisms,no rank,1,,,,,,,
51f9edf11ba57799bc75089afe8e41e8f58684ba,2759,Eukaryota,superkingdom,1,,,,,,,
61e7409691da9d8bccef4626e6e9bced6c9ce63c,131567,cellular organisms,no rank,1,,,,,,,
652133d92a4d94a65ac52138e0d47c7122b79f57,2759,Eukaryota,superkingdom,1,,,,,,,
7fc57bdf4b0817d0dd8fa1f9bb7cb1ad4b333783,5338,Agaricales,order,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
856eef6991c4556cd2265d0a72955f7fe01d3674,2759,Eukaryota,superkingdom,1,,,,,,,
a67f1433397b20b16e7996cf17e3090a8ff07785,1,root,no rank,NA,,,,,,,
a7b6735494cb698f0f84e4ffd79c7029127238df,2759,Eukaryota,superkingdom,0.9885,,,,,,,
ac01ee5e0d415a41545969c8a1147352ac5ea76e,1,root,no rank,NA,,,,,,,
ac9d631fa7b5acbdad07d259f74f6f7087fd9cab,1,root,no rank,NA,,,,,,,
ad8fd00e3eecd3c0f2687fbd0669ab639fce5931,1,root,no rank,1,,,,,,,
bb37ceb15ea7977a8c2c24cebf3fdb62f362bfc0,1,root,no rank,NA,,,,,,,
d2cfa93c10867d1c32b93251092ff0e68e46e1f7,1,root,no rank,NA,,,,,,,
d6482e1eb9d2ad411915ed6d74e7003995adaf9a,33154,Opisthokonta,no rank,1,,,,,,,
d7423385555e4b91ecf325afeec74de0992664c8,2759,Eukaryota,superkingdom,1,,,,,,,
ec6710369aab01a5accd1031f5d26c390d7ca2c3,2759,Eukaryota,superkingdom,1,,,,,,,
f85a1ea1cf729f5367a909d22c95bafe0dc4e168,2759,Eukaryota,superkingdom,1,,,,,,,
ff6a6170fcac38a3dc15cc1b09f4fe6c0cf64b41,1,root,no rank,NA,,,,,,,
20ffc791229fa61aea63884b20339c78082dcf65,1,root,no rank,NA,,,,,,,
7a1cfceedb6d846f3babade9c637b9718521cedc,1,root,no rank,NA,,,,,,,
7b7f0354d972a65be694f4bfce4bbc4c7e6b3342,1,root,no rank,NA,,,,,,,
8af7691dc7ef1c1bbff638010d5231980167af72,2759,Eukaryota,superkingdom,1,,,,,,,
a635578192d1a2da73a0b97f5d4886dbc8c4e252,1,root,no rank,NA,,,,,,,
b24722a2dc14f8e355b27ddc0ab0b1262650f5b5,1,root,no rank,NA,,,,,,,
b46f50add96bc1e429b0de05dbf784dd19c3f9ec,1,root,no rank,NA,,,,,,,
b5baa1c4b8489a0339fb8e97130ae228f6a94cd2,1,root,no rank,NA,,,,,,,
c46536d36a16578b3227cbef647c149f099d7625,33154,Opisthokonta,no rank,1,,,,,,,
2ed220fc29a3d41833175ce63805e5591b6cbbce,2759,Eukaryota,superkingdom,1,,,,,,,
e120741fcb546bc4b08a78991f5217d3829b86b3,1,root,no rank,NA,,,,,,,
218f0c935719d480fb40503d9a8f87c0bf07065c,1,root,no rank,NA,,,,,,,
4ec92605b744313eaecce46937d557e7df7649a9,1489904,Carangaria,no rank,1,Metazoa,Chordata,Actinopteri,,,,
053a037393e28810460f7528699635ac6d26e4ec,3042,Chlamydomonadales,order,1,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,,,
b2c253aa137a9f4fa81c8538eaac3c18d7b5eed5,2759,Eukaryota,superkingdom,0.998,,,,,,,
80712e14c865d76898c189bcc956f7a3b1a01bb6,2759,Eukaryota,superkingdom,1,,,,,,,
91cd84a6ba4dd842681533bb5db49298c75f4687,1,root,no rank,NA,,,,,,,
8ac4d7a46d2d60f69c0c14f7c2a159f00b8cfc7d,84394,Ploima,order,0.9857,Metazoa,Rotifera,Monogononta,Ploima,,,
8705da7e311e9b8aea88db3e1f86bf8f92c8e79e,1,root,no rank,NA,,,,,,,
e28cd2a5e2e61e667d9681f9a95d11aab6a1b8aa,2759,Eukaryota,superkingdom,1,,,,,,,
023da70affb0b7f8aeeccb469e98623bfd751126,33317,Protostomia,no rank,1,Metazoa,,,,,,
eba0df3fbf015bfd05d5cf4a95695e688cb8c287,1,root,no rank,NA,,,,,,,
ad6622e261d39f34c0d4945097adfcff56caf256,84394,Ploima,order,1,Metazoa,Rotifera,Monogononta,Ploima,,,
fd6ca31f685ef2f812663a0e11bca4b111a49f3e,2759,Eukaryota,superkingdom,0.9999,,,,,,,
3c11913677c4040c547f313dcb6833cfc7066dc2,1,root,no rank,NA,,,,,,,
538c0977a7fd8a3d7e26c71b93d67225a32d8dee,2759,Eukaryota,superkingdom,1,,,,,,,
7f5ef0f4fff544611af79be8aa16010c08c61d71,1,root,no rank,1,,,,,,,
