sample_id,Hash,nReads
21F112A_rep3,c3877d933755ea21cd916a46a48331bd828df215,86
21F112A_rep3,42fc2ef3bf81bbbadc9c495a6ac1442677ed0130,85
21F112A_rep3,153ce403cb54949ec3865323b36f0390d342c097,84
21F112A_rep3,6ff9ec2893417f791f6ee3d53aeb6c2866770552,84
21F112A_rep3,d375fc53265ae8dc6f9d62cbdaa08f21147524d3,83
21F112A_rep3,9daccd6067c46b7d981e21f27e7b768526d12895,82
21F112A_rep3,dbb40f9269a031ef9d04c34611c0aed9cd987d37,82
21F112A_rep3,dded26b6d5fc15556f12f1a94047193c7bbc6d13,82
21F112A_rep3,a2a1847ba621cba0852e3c9ba981daaf1c4567e2,81
21F112A_rep3,ba7ccc6e8a825fd98ad179df10f274f74f106a2d,80
21F112A_rep3,956ded7ea4e52f281441b22ee637acfd9c90aae5,79
21F112A_rep3,19c84671d826f5ccb89e31166985c94c60c0cb6f,78
21F112A_rep3,6791b056aaf8452ef2d070f4f16dc476c7a577ba,77
21F112A_rep3,e4666896d2070ab299aa2b01308072888f9a6598,77
21F112A_rep3,98fc1a1441eb3432c5a2931f1c8b4bec49a822da,76
21F112A_rep3,3bfa01b6fe4d483b2f781b8ec45fd35c16052090,73
21F112A_rep3,826080afef5289d1e434e68bfc9d92d21b7a0297,73
21F112A_rep3,a91d0822f8976ac8ae3a8fd0b75c5e3ee4f5f61f,72
21F112A_rep3,c8c0738e906d01a7845f000a56657ae01007c921,72
21F112A_rep3,ca8102cf4ba643bc419f3e5579474cbf639cc334,72
21F112A_rep3,88213e9dc842e17971cac347d2cec7d6cf0aa654,71
21F112A_rep3,0082fd6b1eb7648ccc033063da2334d65925b499,70
21F112A_rep3,a70182bd3d5feccb50b84c48468d15c3ae9dcdbe,70
21F112A_rep3,6fd3a984e9c6160b3f54b0f587015c5906891ab0,69
21F112A_rep3,7799d4ea3682b1b4534f240c181694a9e82ba4d7,68
21F112A_rep3,bd94305ea7c8999819ff1a154668d43f132efa9e,68
21F112A_rep3,2b569aaf11de792673b2d16732f2c74896dceca4,66
21F112A_rep3,88d689f27bfff758b4c1944f10405d4a68baa7cf,66
21F112A_rep3,43b4142ac12674ace6143e6d5d8060a7e11fb37a,65
21F112A_rep3,632b1fa5646c25b5ac7650f959c7afb68d46c059,64
21F112A_rep3,74c6429d1ead0ba0672a382b1324c77b5f54154d,63
21F112A_rep3,33cdab695fbb47365ca5a407e488152642ff5401,61
21F112A_rep3,d4ec4533dc8156a6063074df4b03551791c9318a,61
21F112A_rep3,f51cc046900b7571801fe4faf7ca27a267514a16,61
21F112A_rep3,35235d67f6289ecdf29909acae271ae9d50ab4fa,60
21F112A_rep3,8fb20625370ea512268851ff30bbf69793a00301,60
21F112A_rep3,34bee7a02def2ef28c4600cb565cb97e8e3256fd,59
21F112A_rep3,75783edc9a479d69913855ae8bd73e54654319eb,59
21F112A_rep3,4bf92e0d4a458326b78b5f2bb090cd1994673903,58
21F112A_rep3,def422d9d3fe80f9e5c654d764131f8a62e97054,58
21F112A_rep3,842e1be57a7b94e77c31762dc0e458e1f7322382,57
21F112A_rep3,afa4bb0d4e7734f2d73a93c3042ea9d8f9756f90,57
21F112A_rep3,cdf21668a9bbd282b2a39eb583b47eee5cc6dc4b,57
21F112A_rep3,247bb74ac1d7fba3fae73568fb9367c44239ed4f,56
21F112A_rep3,4957aefc090137c8b072b541da061caf45e3793a,56
21F112A_rep3,688f709df1b607c72cebae0e80fc7313e3671ca6,55
21F112A_rep3,4564ab50ea33ccae9d0717cbd9c37b6730c93dc4,54
21F112A_rep3,c3f9d54c05eb91d125508bf37b6130bdea5a2f50,54
21F112A_rep3,cd1b75adbdd19c5b6245b726cee408e530aad3ae,54
21F112A_rep3,1d469a01561a6b5c4ba5af3c2e74a257bdc241db,53
21F112A_rep3,277b0d02157932a8e79f13ad5e405881bb22582f,53
21F112A_rep3,c169037065a9f388674f4cbcce22db3c1511038a,53
21F112A_rep3,248cf19eb591f97ad92dc8b7c79f6959157c4004,52
21F112A_rep3,6ad2bbb5d433ba408d29518d01c742ed2f716527,52
21F112A_rep3,ed1c74c91cbf50a80de2eb014d28e604dd2fe7a0,52
21F112A_rep3,7dc1bbcfa2291231109ee121f656e2f2fe468e44,51
21F112A_rep3,fe897abab7402204dc8287798a5cce6864b43fea,51
21F112A_rep3,00057846383c6a84fcffed428872167ec29f1a5b,50
21F112A_rep3,40cad8fd998efcd5ec6eedaa5b9e696f3a692b41,50
21F112A_rep3,e8f55d486a10d9ecf358f93c1947cb1484f5232f,50
21F112A_rep3,3ec6e577c1bcd44b319764d89ea91a11e224bf10,49
21F112A_rep3,47f97c26fc71927e83d0907ed9153b4bd9e8fbe6,49
21F112A_rep3,9df6324d1b7aed3e6343f0ea53b4cb464deb3f02,49
21F112A_rep3,2200418e81545d15dbb2cf61b6755b7d9be5a16f,48
21F112A_rep3,39f128d4874d24a9aa933c712dad714d3427bb8d,48
21F112A_rep3,76b5d34923fbe85f5277cdaeea7fbd6737510531,48
21F112A_rep3,159a442b5be10c3348d0525e717902bd32dbf48d,47
21F112A_rep3,4f56c5cc24dbfe39706cf848f7d72a457b6f2acf,47
21F112A_rep3,a0430c14b9d1440810975b8b1b2ab6a020e161cc,47
21F112A_rep3,f9a025bd967b588869a7b773c980982703acf224,47
21F112A_rep3,2064b821f59756f75078c1d5b6f11d518a4dca24,46
21F112A_rep3,1ba4d7f3297ca6cb1d6ea30c25e8f2edbe379180,45
21F112A_rep3,4839b0a4b7b61ed2be4d5a404aa5cda35eaa2a96,44
21F112A_rep3,c3b5c08f94e102f09ba65308b5dc86f495298174,44
21F112A_rep3,ce0c76eb2d1e318f64ff6a57c4f21293219fb197,44
21F112A_rep3,d5f90c25f8e501d76e7b35b18801315bf267524f,44
21F112A_rep3,7273024d04e699038a36a0e0bf7742c51a062dd4,43
21F112A_rep3,74729303670c0ca5ec921f3326eb8da938c217d8,43
21F112A_rep3,1f8c9875687a6ae18c7a4d65c798e9341d1cdb61,42
21F112A_rep3,572892cdb2027e6ccd809c566264102e039eab64,42
21F112A_rep3,a7e7b3306c0d16eac5f372f6b2a27279b360f7fb,42
21F112A_rep3,b761d0e6d40257f785f8e0dd461acdb0512aea3a,42
21F112A_rep3,3cf558531e1a74139f83673b31b906a2366826d9,41
21F112A_rep3,4b3f99d14e55c3c08d96e69ed105f9968bb1c211,40
21F112A_rep3,7b7ad64a91391d5ca01ccbcbea9cb97d793de82f,40
21F112A_rep3,9cc890145a2edd6d0bfd2b99a0dd2165d11a547c,40
21F112A_rep3,ae188774996193d5935dfd94b4a1d6b9b156b711,39
21F112A_rep3,bd21a5712e8c14eaf7896ea2f71f42ba01e8edeb,39
21F112A_rep3,cf7e63546f3e081999a65c9d0b81120993788131,39
21F112A_rep3,df965caab3ac2a397baa5fe1f884fb77ed1027a2,39
21F112A_rep3,2e2fdf42eebd11d7fdeafa00cd3a11439995246a,38
21F112A_rep3,70a75bf0abb8db7ff68773698e4de428935b0882,38
21F112A_rep3,c6a1a7291ae79abe3f031452f63bddb34742e8c5,38
21F112A_rep3,35d07ad852980fc793c71472d9429bcf666f1995,37
21F112A_rep3,3aba28ecd07bb6e28343d47145dd309c318ad371,37
21F112A_rep3,411a4a3b8c131c02aa18be14e062f23ca3b9faae,37
21F112A_rep3,a2597adaabe6e616598ab79a1a91e9a99edc8a55,37
21F112A_rep3,f0f57f0f035f92c634835fc87246cca5c29bc10c,37
21F112A_rep3,25c72181d52bfac9fb9f4c8ddccf497756ccf842,36
21F112A_rep3,8673c1c5b7666df3d7aa28073ed62c93fbe1d965,36
21F112A_rep3,04415a3abf52251b2381745ad2ca3c9ee71a1700,34
21F112A_rep3,5e9865adf52712c686b914f95a20ffdcaaf6fa6c,34
21F112A_rep3,920c9ca310def24107b2475ea89be58f478186a4,34
21F112A_rep3,a6a47918d2a7d3d837b75419a82b4bdfc399badf,34
21F112A_rep3,25a45522bf29907c9ee510ae497317206cc83064,33
21F112A_rep3,7d2a83ad4b5a154be805ac2a2a5a6f23ebc0fb3c,33
21F112A_rep3,ad108bb8a02954a9bea13b06df6f35254ed74cc9,33
21F112A_rep3,aeb7ba9784a9d3f75a82a092cf6e98d67a65078a,33
21F112A_rep3,b0b68e9177c534e3e8eb62c24c5b2dd6af78bea6,33
21F112A_rep3,dac9ca16faba919a330a8035cd5f9bc953de3c56,33
21F112A_rep3,eac45fc10c584cbe15da7e5c8fd0f08bc33d6f61,33
21F112A_rep3,5463b0acf6526020d24a50399393a52f3c2f8cd1,32
21F112A_rep3,6a427a7040972dab359d0790833be0107dab0075,32
21F112A_rep3,9e2f81b8c27ee1e84ce32eb0e01de45f42ca44d3,32
21F112A_rep3,b277aa53e180f11d7cb8b5fc2d93a1460bc06587,32
21F112A_rep3,b9ce33e87d70c2a4882361099c1a9dff067f04b1,32
21F112A_rep3,ca1033952b0b678a6fc7661772c549d11f8632d7,32
21F112A_rep3,f5aec72f58fa181780b764d944d5897e16cc0622,32
21F112A_rep3,4a5e08a70432eff78b1cfd14d49945be84bfbcf2,31
21F112A_rep3,af617425bed3250102861120256e2493eae68546,31
21F112A_rep3,daba9038d5def533b29d80ea7e874a771b4793a5,31
21F112A_rep3,182c07f544414c0c6272117e35a771e7a06d4c73,30
21F112A_rep3,1d1e4cc8ee9292c213f5a491fe0bf8aa7f874ef0,30
21F112A_rep3,30dc4639980f927f5694a3c1fd861d1677eb8b68,30
21F112A_rep3,6b21ff9adc8e9fa86cadcff9a59ffb36462cea44,30
21F112A_rep3,d0e4d5c6b31f7d96a8f834e3b95bd2b61de57721,30
21F112A_rep3,dc6bece3bcb70ca241982450d42a681f412c2914,30
21F112A_rep3,52a1fe1d74112fa8aa01aa1b650b9577f18f19e8,29
21F112A_rep3,74c24470c6f16e368e1b8faea12a78e01114ec48,29
21F112A_rep3,abe26c46e41ac5d1c47c2f3012735772b439d417,29
21F112A_rep3,d7863a2a1ec4d080952db42040c973e18577dae8,29
21F112A_rep3,e44d0ec0f14c093c24af35f05ef381d1a48f18bd,29
21F112A_rep3,f24a7fb150d614e142d22a94f5caec399615f256,29
21F112A_rep3,f63dd1eca9f7a7d8a12b0c2a7894d92dc6386920,29
21F112A_rep3,32e1ebfddb3ed089f63570771bf0cb41f8f90277,28
21F112A_rep3,87ae32c0815ec54ef1942f6971554ac7bd18651d,28
21F112A_rep3,c1d5d4613507b7fd5a04efe3ce6fb47495ef7950,28
21F112A_rep3,479077cb80f1fe32fa2d6693b114dc51b0e52193,27
21F112A_rep3,5bca285a490bd28b861a79695a16d4c886f550bc,27
21F112A_rep3,616bfa2e6ae32e505e00f54b1cb43c39e3b5075d,27
21F112A_rep3,d0e3a0fbb24b97d7ccc3698ceed1bcb0f46b10fb,27
21F112A_rep3,f04faeb01cc2ec1f2a386fa1c5b53ac2aa300fda,27
21F112A_rep3,573dd32a3576c322e2577ebe5fec6c0fdf7cdee0,26
21F112A_rep3,87acb9b0e49308793adfcb679dcd834c1c90d7ca,26
21F112A_rep3,96a903d6cc31f554d6ab34dcea3b57e47229b94f,26
21F112A_rep3,ade9a2551890c42e0581b5217fc1384407763a42,26
21F112A_rep3,adec0ab12dad78d50f7f64b1ee92a402f1b724ae,26
21F112A_rep3,bc66605fa8db24b7893b8f50cfe4f8cbebc0d063,26
21F112A_rep3,fe113cececca73ffbaaac12304a8df2a0657865a,26
21F112A_rep3,57f40c35ee66a391ef58b28ce321ff912e318b97,25
21F112A_rep3,6b312cc3bb185e9039acc9b82a3db7888a284561,25
21F112A_rep3,78ec76d2a626dd85da887242fc6856848b8031eb,25
21F112A_rep3,7b1a1772cf37cff82ab5e4f1168ea4e20e5f559a,25
21F112A_rep3,83067541d7c4d2ee0303870f71b4d307dbf25e08,25
21F112A_rep3,8919a4ba9d081bbc78dae5a66a81bb61b230c049,25
21F112A_rep3,ab3150eed8824d31cafbf7048393ae9b178d071e,25
21F112A_rep3,22e872a337c8c21c39004da9a085bd139b31d920,24
21F112A_rep3,5a8ed54f5b6a51d22f94d47c968c48a38f962266,24
21F112A_rep3,79caa84484824848426f0fd8e5acb518394410f8,24
21F112A_rep3,7c09a7e0707c708832b612fc3a706bf5352a3894,24
21F112A_rep3,b00e0ef4783416b167f264b3b07c0530da8aca5b,24
21F112A_rep3,37cec45b932aca3b8049c4afc1ab733ea0ebe238,22
21F112A_rep3,6e05c9e6b37ae1d3e6faf43073120d6be2cde656,22
21F112A_rep3,c360eb22ae88537158df381950e5e34f5644aa04,22
21F112A_rep3,c421eb11e019b07ed92e78874224d0843255125e,22
21F112A_rep3,dabd8761e7f1a404693dcaf5e0e59401d3ef49d0,22
21F112A_rep3,dd9b69c6a3a9aa76321fc26f86508c6c21e2e7f3,22
21F112A_rep3,e04b52a6684ff26670d763bee0e0312e395fe66f,22
21F112A_rep3,3541aad643a7ec438e8d2e42e6125b6d6aa2b7b3,21
21F112A_rep3,84fa16b4a17929ec27a00a26cbcb0b5036bfb69a,21
21F112A_rep3,a208b168f34c2c182008d3a3f2360bf4aead6ad2,21
21F112A_rep3,14b90991bb94ddb50badc2e2a8e38174fa3f79fd,20
21F112A_rep3,525d1bd26dbcacf02ff180c5eb195b7fc513e6ad,20
21F112A_rep3,66cc204524b7e70e76b2fefa71b9058279c1d419,20
21F112A_rep3,6f0b59e745c8c95cd4a8760783a43bace7f818ec,20
21F112A_rep3,86e78fc07a4ccd431991977b837e0b436169e5c7,20
21F112A_rep3,8ca5b187516cdf27c9613e16891f1dc164b3bceb,20
21F112A_rep3,90917b62c449636b7f5426309faa329e6215b32d,20
21F112A_rep3,b3e5089f0eec24fe28617502e79556173683d104,20
21F112A_rep3,d8c66ae0d8a71f7f699f57191be6faec1b8a8296,20
21F112A_rep3,0d61cf6825c0b58504255f87f75c499e82bbbc4c,19
21F112A_rep3,4d9902e2700698db136e3ad2ea9440f1247d81ed,19
21F112A_rep3,990471522fdc47b6bb84c360b2e0e0c3671f0265,19
21F112A_rep3,a70ead9c28c68aa5adce21eeb795d0fa467ae9b5,19
21F112A_rep3,c2fd534951c4947346ee5d8be5d8842645bbb426,19
21F112A_rep3,fceb05ca2069c70f0340272e57c4a1c0c3103efa,19
21F112A_rep3,022675dc39d9d25458129e3f460f983e36484ce0,18
21F112A_rep3,11871233bd9fed633e3d782f1f5159aef5ceba6d,18
21F112A_rep3,4f1e12ee403e99b5a55bd0d6ff22ec6e6718a8fb,18
21F112A_rep3,596e90338030434bf72f46a7d9e1add0ea522dae,18
21F112A_rep3,97b28e62e3af9c9e9e9c840aa1cd726b5a51310d,18
21F112A_rep3,e161678da79966489d590b4f96c6d2be8a4a1b81,18
21F112A_rep3,ff36943a20fb592514b5cb4bf9c48c4fb19f7554,18
21F112A_rep3,23b573947dc74be5a23f4892a0497d1ab4e36f10,17
21F112A_rep3,2b80f1ca72fe288e988860845b5577c8ff34ba7a,17
21F112A_rep3,72ebbe0f8479e54ec31679e2b77104776c258384,17
21F112A_rep3,76d1bc615dd2382fab55afabdb3d92c993338e36,17
21F112A_rep3,a33dc25f03ffcad5aea6510cb2e22d66d005663d,17
21F112A_rep3,ae8bf4a3a1b84d9526166b64446299e0d4e365f7,17
21F112A_rep3,b5ea28060a39beb33a0971e811084d8d32c5ddb1,17
21F112A_rep3,d5028ac954385585e6661cb88b97bd5bb145c4cc,17
21F112A_rep3,f4e83b2238b515b6d67014e97daa996623ff87f3,17
21F112A_rep3,1f54bd3184dce9dd86b70c77162039ed534473ec,16
21F112A_rep3,256a03b5fc5a5fff8ea669912e74550020ca7dd7,16
21F112A_rep3,294f04e84a269283b3ecd61c7e95103e2d1dd23d,16
21F112A_rep3,2cd26971280b9afecc174a4fcaffbb47b43f8cec,16
21F112A_rep3,44d4ccb9f5218a2b9b29875af5840ffc7024343b,16
21F112A_rep3,48aa371e6e54b6b4a0bc6cc6495bc217c3726276,16
21F112A_rep3,55db6bdf1ee69a84fdce1971b13495c8e70b2e7c,16
21F112A_rep3,645382dc91f6b2dff104ceb6122d617d1eb751d7,16
21F112A_rep3,6ac48d91a8b271d54cdf53c0bc5410c8318e0024,16
21F112A_rep3,93719a64247bab899580ec5f30247ddcf9cb52a9,16
21F112A_rep3,b9995474a80faae67c3d2c71e4cebc6014565a95,16
21F112A_rep3,ca051303ebcb0d719531e334f57a6edf3100a3ab,16
21F112A_rep3,eb876b7bfb76a525d1dc7cfa9b60b6c855f7ca67,16
21F112A_rep3,0281faf7e5b52b0d4c2d3df4328d8ae7a7d0bd4d,15
21F112A_rep3,335416c5e4b0ba299b33a0017f3a736e45b95323,15
21F112A_rep3,3486d78f05152798f468299a952907fe519fe54f,15
21F112A_rep3,7a58421d780dc35cebabcd552ac89583c2b368e1,15
21F112A_rep3,c71c6ad9dac4551e2453ff3714d50b4a43b4095b,15
21F112A_rep3,cf2d9fb1c15e1b05e21a96a7cfedbc884429d648,15
21F112A_rep3,df14f02abcab747a2a43719da04386b501cc99ac,15
21F112A_rep3,e2ef25165523d6fe61d02a803a29eb2639362e45,15
21F112A_rep3,ff192ee84a02a570bfc2d32e295ffd130721dc9a,15
21F112A_rep3,0573443a1b4a10051a594bbe72f01374b6a2bec4,14
21F112A_rep3,2e6dfeb374593802d4434e851b2e9e37cc82f791,14
21F112A_rep3,5b0e3d221effa7300d7a53c070af857dc71a974f,14
21F112A_rep3,66697106489f57f6805980e6514feb10b79bd0a0,14
21F112A_rep3,795309ff21a4dbba9dfb304016675ad118180f38,14
21F112A_rep3,8a3507aa17bb19752d9e0d70abcc90e9eae4e992,14
21F112A_rep3,917a6d0632ee47a83503263c07a5f221b144b29e,14
21F112A_rep3,950f122f220ec8b7270faf3d9c0cacf6ad255e8d,14
21F112A_rep3,a35054633a17359729fb0db51f9a719a74a6dd91,14
21F112A_rep3,adf22aca9d8af476106adff1cff75592025d8a3e,14
21F112A_rep3,b774fa1a97a48a073ae2765cebd3443bacbbbf82,14
21F112A_rep3,d6c882c19e055cdd402d8bf00a64019307078184,14
21F112A_rep3,dfa875bd03343bc3bed5c134459e02a8df755ed6,14
21F112A_rep3,1f16bf177c77809ed881099fc5362f2d3cd2d13f,13
21F112A_rep3,26e45234986c24a4f4bf73a010c5bf242b7a4087,13
21F112A_rep3,2a7ca5216bf745346b478a17139fefbbb9e1ed0b,13
21F112A_rep3,309dad7e0fed8d8c46a68278c9052e3f51bc60cd,13
21F112A_rep3,35b1a78286091b9b76f90b94de65b6d5eaaa6060,13
21F112A_rep3,4272d3fff09a8d3c2ef670c58822e3391f2a0b89,13
21F112A_rep3,613a6c94c96e00c4eb16ecdd4ed8429b673bc31e,13
21F112A_rep3,7ccacebaee297cc41b306e3a99867a21008d9bd0,13
21F112A_rep3,9258a45a26cd371e45676b4b9796871d17bc18ab,13
21F112A_rep3,9d0463b6f8b9ac2dcf84339a960f5bca8d488953,13
21F112A_rep3,aeca06055e588b93eac6ad8ddbc3bccc9bc92368,13
21F112A_rep3,c75dc4d277a93db2472b55571410ae8eba6576f7,13
21F112A_rep3,e717a33ebcfa1c2766920284d939139e0ed7111c,13
21F112A_rep3,ec879c6db7c5eb1c532a4948037730721d4255bf,13
21F112A_rep3,f20a6648f794b386c7e9b4113f356fac8c21ac27,13
21F112A_rep3,fa6c0bdd00eda61127cd5cdcd197dddfb69ba6fa,13
21F112A_rep3,036bda5fc59e1fb5deafcc6aea9e64dbdee1cf8d,12
21F112A_rep3,148683a9c3b0df7314279b0b26661f9ddd954c7c,12
21F112A_rep3,155e8baf431550216eb1a9cd68dbb8ce4513e855,12
21F112A_rep3,22451556d1c65e5a781d1b8d965df65e81088a8c,12
21F112A_rep3,23aac8866bd7934c6342946203ecd41e77f54895,12
21F112A_rep3,23e311bc882ae1cbf4be95e4dee3ab3bb3aef821,12
21F112A_rep3,41bfaadea3ab275d46db3e55aae3db5bdd43c155,12
21F112A_rep3,48519160b547e8ef51abcf0f8397de8740a38355,12
21F112A_rep3,51974c16c5c24c04730791cbfd65139096144ad1,12
21F112A_rep3,54d63683dcafb1b9514d0901e0492e68f4e15cf2,12
21F112A_rep3,57359fbf68d4a68da0ad4ad1cf02273bf5379d18,12
21F112A_rep3,81fa470fde4febd1302739d656531596851c9f38,12
21F112A_rep3,8accc7b1a50b8e75fe715858b5b0fff419585cfc,12
21F112A_rep3,97e65c2b17afb32f8f406426d610d7b87513531a,12
21F112A_rep3,9872c23d57dcc723cb7b7a473b61fb63087dd0bf,12
21F112A_rep3,b97184b41e3133cdd25c4d5af72c9c998fc0a79f,12
21F112A_rep3,c1d0c2db79cc7252cb6f3b444f539eeef50caf63,12
21F112A_rep3,d340b2eb3bfd4ab40f1019554525ff7f71940d98,12
21F112A_rep3,d87cf6d16d4cc845a92f5e4eac5481b889b6ddd4,12
21F112A_rep3,e9a98580dc698e9bb774e2e3caf3ca3250c6b650,12
21F112A_rep3,fd902c5b94ce6b682494d9309e218cbbf93c7fb8,12
21F112A_rep3,037e16752032e022676648d26db8337fce1ac71c,11
21F112A_rep3,1ceac65e69b26b1cf8be595caa7636c0de4989c3,11
21F112A_rep3,404d7cadf22e500323a21e250d604910654e49f8,11
21F112A_rep3,4319896a58733bb3bb1c553500eb1a4f7fc5f7c1,11
21F112A_rep3,64ce759a4b93923bd2c4a44abbfe3cb6947731d9,11
21F112A_rep3,a2bbd5972de72a04ca8cd9e9a5be4f8943e714bd,11
21F112A_rep3,b26b667edb0e00949e007b40b143d2dd7628c3ce,11
21F112A_rep3,bdd08639d50f2c02217b23aba9f0182b9a55e3a7,11
21F112A_rep3,c38eec1f700a8c25bd370607ab09a1fa904c3fa0,11
21F112A_rep3,cbcdd22f13de247fdce52c3fe681e1d5a6e2571b,11
21F112A_rep3,da26f1430900389f12fa0b05248542f4487e1e5c,11
21F112A_rep3,0293db6ccc97089f4fa120e496f6c4b3c4f847d9,10
21F112A_rep3,0c2e631f3d8bb9a40459da96335a2ced5adde827,10
21F112A_rep3,19dd3b9559a26249004c570411e6f2c1dbb8a1c5,10
21F112A_rep3,2e60061a0fafcc467adc6f740faf5c168127ffb1,10
21F112A_rep3,487444cc90877ae8dcfe3d5f4f29493f1e8fd64b,10
21F112A_rep3,5ca859b08a83145fd862d653d093e91e31dc8fd2,10
21F112A_rep3,5e19124699efa77e786b73628bdac465c0bf850d,10
21F112A_rep3,6f4a88ce931974501ea146f1fd2094bf38c3580e,10
21F112A_rep3,776ef91fb1d984dde6f9cd2e318ce821dfc11a9b,10
21F112A_rep3,883fbbd5ab88e7a7e7732a5b2e30b78d261a974b,10
21F112A_rep3,8a5a3016ebcdaffae4d00af265c043bebccc919f,10
21F112A_rep3,96ba6e59bfdfb1d4235fd7e233e3deab0af699c7,10
21F112A_rep3,aae0d9c1d7053612e27bb3221706808716a2827d,10
21F112A_rep3,b804ca3b796282e587ecab203d0609d7804aabe9,10
21F112A_rep3,e3928ffeefa0c877f4a3c6a91f6a2f0a969e388b,10
21F112A_rep3,eca8e3bfa01a3099bc95d85da248293a922a7f87,10
21F112A_rep3,11e5f258e7fb8e09dd2c4ca2d7a2b2014b14be34,9
21F112A_rep3,26417c2514599f267018b29ba1aab099c91c8c81,9
21F112A_rep3,2c2d2263e1bade24c06fcedf39dd34d11ba96802,9
21F112A_rep3,3966e66504c6c6cff852d94d9ec0a17f93fe0ca2,9
21F112A_rep3,3ccc02c903058761bf2610aebeb4c64bd7880a5c,9
21F112A_rep3,4969123c93c3f8ebf53e0cda07b4686d8870c953,9
21F112A_rep3,4b74b4e838a745486ac792137d95829b2c082857,9
21F112A_rep3,5a89d6cab783021e9d26dac5835ded86299ccf5b,9
21F112A_rep3,5c5bc39a0756b65ecfbff9511da648ce93b1d6ef,9
21F112A_rep3,746c6286e09e7fd55bde43826b4c722759962997,9
21F112A_rep3,97dd49800a7938869f88ca3fe64926aaec095533,9
21F112A_rep3,a49ff437a60bb19f55f73b87c4c37f7d58f17877,9
21F112A_rep3,aaf6241265e91b8ef620aaa6228cb35a9a35c31e,9
21F112A_rep3,b703cbeb2e9492244d81ab7e4f8ae7ab9812ab45,9
21F112A_rep3,d18694dcaa8c1ff7e9b19bab9a4d6f8164076b2a,9
21F112A_rep3,d38320fe3ed90571b840743a016384e9bba76474,9
21F112A_rep3,d9644c0d60657e3f1db1ca1d68ccdb96a0704dfa,9
21F112A_rep3,d9f8131f5cc03de6caf94c91247a1d59536ad3a2,9
21F112A_rep3,ec795b4948dce51330d1ede9e015b56aad30b083,9
21F112A_rep3,feccbf17d26021a41eaef4aeac33f34ebfbf81c2,9
21F112A_rep3,14e1f8c552665abb8d35757f87cf06e65234e05f,8
21F112A_rep3,247b07054c62b5b4c357f0297dd956f9fa293cf0,8
21F112A_rep3,3e4a925bbfb31514e5008ce7bf0ad4ec62210fb8,8
21F112A_rep3,51b7f4e74bd2a15a1390ca948d1dfc53869b71d1,8
21F112A_rep3,536b9d2b6935efe6b21fe50ffd2efd66969a80e4,8
21F112A_rep3,5b688dc2b0cbf90307b7d2eaaf87545adcae55f1,8
21F112A_rep3,5b6a900792ca37c6472494160697f728ca9b6d0b,8
21F112A_rep3,8f8ffbcc74adb1de637c1e51cfbbf681cbe5d23e,8
21F112A_rep3,bc2493ea3be3468ef8c398f0c27557e229e40232,8
21F112A_rep3,c9a324ad5923d6b6e407fe46f0216ed879fb9d73,8
21F112A_rep3,ca00852477ed48fcc5d50773c83a8a4878e3804a,8
21F112A_rep3,e7a0473d86058dca4e787570e2409b8616b98129,8
21F112A_rep3,ea400e59f79247dc310d951279bc1fbc13f65b20,8
21F112A_rep3,ed77b358f9f61ab3b61b705262b5a33279ddacdc,8
21F112A_rep3,f4089ed3554b8a6e9235dc17d0c0de58aba24d56,8
21F112A_rep3,127b7a8094d3b278583a701887eedaffb8035ab8,7
21F112A_rep3,19020ea4fd2c0ddeeb180d4400010623a8539b77,7
21F112A_rep3,222fe744893a09c753c66a8bf35082b45bea46d9,7
21F112A_rep3,271e42ba5c29ab7e8b5d97f6c8be880ab00b6b60,7
21F112A_rep3,2f596a974b2a96320797fb7e6307e833a2a1437c,7
21F112A_rep3,32af87ac1614efecb0f2b4b08cce612ea4152b2c,7
21F112A_rep3,32ceae802a9e66cfe2fb7daab3fd919cd701ae6f,7
21F112A_rep3,40a1654aa790c75b904934cd588ad84fbab9a6a4,7
21F112A_rep3,47f2b63e7379b9c9d8b5f3f6dc0fc6472cf74df6,7
21F112A_rep3,4caa8c4bce1f1927c6fb9b289d261430e166f3a5,7
21F112A_rep3,50554a430bca52b9bc6d7b246eaa42d8a0a004eb,7
21F112A_rep3,52a3cb3f838d1ccdcb0f3c7d02fe5d6325d4279c,7
21F112A_rep3,5a881dea4f9cea11de8b2b3bdd5cc474b01399aa,7
21F112A_rep3,6d2ea942fcd5d069037bf287d98f144e7ef2cf55,7
21F112A_rep3,6d747fa3ae1891d3e9a23e38bea88c0c223b99ff,7
21F112A_rep3,6e0f149337b4939aa7f2e5f16874fc9774d71972,7
21F112A_rep3,72070eef54df2ec5ff71838df4d0db32106360ea,7
21F112A_rep3,73e14133fec08f0999b4a11b7b813ebf2290642d,7
21F112A_rep3,75c21acdf1385f43b6cf3f63b11180988df16cb4,7
21F112A_rep3,7948b684c0030ec499ea6032d3de5269b35767bd,7
21F112A_rep3,86c0378c0055215668a6a7faa5a0ed21b2e898ff,7
21F112A_rep3,8f1cf7c1c0db910ae4812c9875abd81115c3e827,7
21F112A_rep3,9a7dd3d0d6e4ba1297af4426b4aea7a70aa41a0e,7
21F112A_rep3,9e827a94b90d727e03ae8b3e506e37fd5d6223c4,7
21F112A_rep3,ac3f9968026bdc71e6a2379639bdf98297b01a9f,7
21F112A_rep3,c0db4276dd0d2dac033500d9c0a5a19a626ef380,7
21F112A_rep3,ca005d603f3fd211fde2a356b348fa76dfc864b0,7
