Sample,Hash,nReads
V047_rep1,d7863a2a1ec4d080952db42040c973e18577dae8,9
V047_rep1,3639b92354238b9184c08cabf3933ce108019460,9
V047_rep1,79473352921de2f58866c583e64fb214f4554bf6,9
V047_rep1,9bbdcae791f4748c4ea18be7dfcc177e04b9c169,9
V047_rep1,ce355c11c49ba64a86c093d504195a9843786f87,9
V047_rep1,6094a54f48278f1e498332304fe721b83aa0e096,9
V047_rep1,c0e59f62af9776d48b6b9c6799929fd841a87cce,9
V047_rep1,65c4252532192e3453a92aa958600c5e8c4ad434,8
V047_rep1,45010ead894293e2d955a9439787382452a05061,8
V047_rep1,4b9b75698537056225e825985e1f5f1e0dfe96fa,8
V047_rep1,d99f09f25a7a6c00fe019c0097e36ab7dcd38691,8
V047_rep1,e3a982afd6d602aebe15e6aefa68e254259ac287,8
V047_rep1,fe9497883a6d852b172c5fc51666118879dda08d,8
V047_rep1,7bc6c0174db38c783a0522921f5857c983c8e32a,8
V047_rep1,821676c0fbced521d207b35fb2874d38fab52047,8
V047_rep1,f13848322ca66565b8c89ed0546f57e9e8732214,8
V047_rep1,bba3fded2aa8fc9619a019a40587faed7c58f1ee,8
V047_rep1,1d201a990d24e3f6f66dae153e0d87c574f2e23c,8
V047_rep1,e2d156bd4090ac9ff8883d34cfaaa432641b8219,8
V047_rep1,fa1b084d5c4e89f2c74bb5a243ab8c17cea0d33d,8
V047_rep1,d64a0a28dfe93589d63f0072d9912ea5bd29a542,8
V047_rep1,bd94305ea7c8999819ff1a154668d43f132efa9e,8
V047_rep1,b507f84589af340fa0d5d7ed4eb12b06348451e9,8
V047_rep1,752ac7879b2a9ca7130b579de611bfbd2263e7d4,8
V047_rep1,4dfc6705262587c8291ac6e28db7c754309de175,8
V047_rep1,be58ed8cac54cea1de991fd9f84e4755948b25a3,7
V047_rep1,10e7e60b6039fa95ca535ada3d8207c91b13ffa6,7
V047_rep1,ac6f5bb6a2ca3456a34fc368d17fea0485f1536e,7
V047_rep1,cc8bf944e64109c329e82ac6cf6797ceb20484a5,7
V047_rep1,168d5def2fa9353a46f01eaa680454e6d10a3703,7
V047_rep1,618e6b8815e0781642597d9d7255d5812e2ea3f6,7
V047_rep1,0eeece6f2896be5a5361212bd318fda7d861bfc7,7
V047_rep1,d6cb086319b5cc78507d160c1a8e68ad4b029fb2,7
V047_rep1,6e1db9a13052552233bbcecc743a8950943f9124,7
V047_rep1,83e1442737c6c781dd1121c5719d105b96f9ce67,7
V047_rep1,887435288abfff72fff4c23cbf27331c98e07df7,7
V047_rep1,9692f83b4ac693dfc9f7f7f6f46cb1cc0c6ac2d7,7
V047_rep1,da1a3522bfd622c39bb55fb920d8c355127836cb,7
V047_rep1,e27a777e3b8295818b9016b39199ab5a50c44f70,7
V047_rep1,e9f79153bc9b48b1ddcfde7fdd76209c922c5a2d,7
V047_rep1,ebdf8b922f4abeacd9896d311b7a6604a12fd213,7
V047_rep1,efd5b63bac238d95262187ccc524d1de41596179,7
V047_rep1,fd223d63db825710c880a2539fb42af6016bc065,7
V047_rep1,95cb4ae63ed2850ec723536371438da7e678ab55,7
V047_rep1,284319e1511b073635b6f47c9adfb8ff0c9c819a,7
V047_rep1,b61299fa4066e5b3829e2773fd6eed29a77895a4,7
V047_rep1,ca9b1f220451dc5c59b182688736f99e2e78f12c,7
V047_rep1,abd914ef911442fb676b2337342c394bcc0158b5,7
V047_rep1,ab024273e2fe4abb8aed21527b7d5ce0a1a66cb7,7
V047_rep1,0948e4e8714c27e35158eae79776ffaa90a43dec,6
V047_rep1,0241cdf329892aab6612140de7fd2c5baabd041e,6
V047_rep1,00ad37d78a1299576305cac6b22debdf1a018f39,6
V047_rep1,096437f6cac29fd5e7d9d43246a0e9bf68a451b5,6
V047_rep1,f1c984413cce54ab934bda886dc0b0ad441b613c,6
V047_rep1,cd26909ef00c0252aeb0e54fb7da85518040cd7a,6
V047_rep1,cee2983eb1c21052938a9bf3aa7f288a34a1172d,6
V047_rep1,dac28e6817794db3a8b5a735eb90d2e341436924,6
V047_rep1,dcfbb56038d89b0e17734a7d72f74dffb039ee2a,6
V047_rep1,5f5d42ffd06c5f3cf3ae64c5f6f2842604eed56c,6
V047_rep1,7d27e73a37e0056ff8a77387aa1981259f6e86d5,6
V047_rep1,cfb46fdfc6e53dfb1b613820bd52c11e9ae04ad7,6
V047_rep1,93dd0243c6287f348a15dcbbbd4cf6a1c46dd6a6,6
V047_rep1,a562024e947be244da8ce19bc95eda0c4d13e609,6
V047_rep1,dd34b6182c2c2e26f8f0071b2ac66b98b196c211,6
V047_rep1,eeeb5d41bd1bff55811b2f906660ba841889b3ea,6
V047_rep1,e563271bf877f0bee59f5455f18725bcafd60f93,6
V047_rep1,f22643dddf2f0424575f1600aad6691f963479bd,6
V047_rep1,dc126dbf6928bfa5e1b1baa073c786d6d4ab1533,6
V047_rep1,fe2b7972f61b5d82cf657253be59b7973cd4414c,6
V047_rep1,07ac851dda56e7ac47f1476cd4612710d582fa69,6
V047_rep1,1385c1a2d4f42364e33eb999da9017557491a06c,6
V047_rep1,218f0c935719d480fb40503d9a8f87c0bf07065c,6
V047_rep1,9530c2836a2df5f22d978fe21b24f230261121a1,6
V047_rep1,78d76e55652187805d3c83aa28033ef29d16a439,6
V047_rep1,4e6377c9a93cbf3d8b413373aa158e4fdd77bb50,6
V047_rep1,4bc898cdefc81368e33fa93abe11f9fc14dfcee4,6
V047_rep1,4b19ed1a719d2d8eccbd3dd42d5dc157b6da3dc0,6
V047_rep1,56ec175f424bd2aaa5b55478a6e4c2a67fb301a3,6
V047_rep1,5794b2c1a4876505b99dd326468f2e0abd54575f,6
V047_rep1,ea8d4f4adecd3ee5c5dbf1a844b3288eea0b12f0,6
V047_rep1,3d37e1963f1170643441aac1633f60e4bb20ddf0,6
V047_rep1,9eaab1795c81dbe5d6eb73716238c000d275a27e,5
V047_rep1,0cfe77adb26cef76d0fd7be80d82a0bed7d5a048,5
V047_rep1,e4f817f68432d9d2a6f5ca7a029d637b2743ea6a,5
V047_rep1,871f45410369f4f1254a3ae09e484d62922b0c66,5
V047_rep1,89142a97e2e4d5962f0a5e592dc6a43d36b83e96,5
V047_rep1,893e281f64a34a91377108cf71a86ef2d594755e,5
V047_rep1,2c24e511063740b1681dfec2916b09cabee716f6,5
V047_rep1,8a2ab7a50e89306eb682c828c2e49c73b75bcf89,5
V047_rep1,c27f5874660a36700105bcb36a15714b4ccf0c56,5
V047_rep1,4613bdfe6a8dff16c906046720fcb85e411cd080,5
V047_rep1,cb7ea31c4d31d384c8dd9fa53644c30c20ddffc9,5
V047_rep1,9659608aec9ad688b2ace3769ebadd2af2007eba,5
V047_rep1,919f1acbe6533c3d62ce03ec548927d79772c049,5
V047_rep1,eff2670475a39670972f9fbe05ebef4b80244a3a,5
V047_rep1,5fc3e2c77a06954c3bf446e7e46e702b42653973,5
V047_rep1,6c68739fc7bd36651c73ed36f147003a9389b883,5
V047_rep1,60bc5153cf94c3d4db94bf6675833a88aa96e99e,5
V047_rep1,92be123f57cbb051a917bc12543acfda9a6690e4,5
V047_rep1,68f5f2db16bc67184b79cc7eff263aa515be2fc5,5
V047_rep1,37175b9307418059f6fed693282525fae9d83e77,5
V047_rep1,3cc473eaf9792cd5467306aca659ecc2366e67e5,5
V047_rep1,43ff1ff2c1137c80c165d1a0a96b5c5cc5c1d0bb,5
V047_rep1,20f945fa2c40043c2728be6dc3c34ee33f0dd2cd,5
V047_rep1,54f538e7040ffa10da770dbc4b2a0191e2e7aa2e,5
V047_rep1,594cda9e02a48713d3b234685972105c34e88018,5
V047_rep1,1435267e357e3336a958a263035bb7b8d811d37a,5
V047_rep1,65532acbe24cc4763d02358285b9ae2bfd717bd0,5
V047_rep1,66f8608b8013bdd1669a85c5aa498710d7ecb134,5
V047_rep1,682ef8b6955074cb1fdf5918cc7479e41802303a,5
V047_rep1,d310c8c70ffc0f04c185be0ff61571b6416408b9,5
V047_rep1,92f805ea0da685f5df8d2376cfb60e23caedb542,5
V047_rep1,942ac82ea26bd3d5b3d01882aa1691a1935eff31,5
V047_rep1,96517798df16a24668b6defc8f3d37c990aed9ff,5
V047_rep1,d1c776a7eed78fb05f9ce1c51b70fc7280a91ab8,5
V047_rep1,11fff6e2724eba684d7a00a53cb59ab6da9042dc,5
V047_rep1,a831f6686d91228a624978f6df24f4057e9470c9,5
V047_rep1,b597ec0c49975fe118a5bd8ff537a71d2c058bd4,5
V047_rep1,b60eef84a306d0b2c196d0530119089fe2eeef27,5
V047_rep1,0ce71193d46a9ac7fce65b0b2113b7e172aaa70f,5
V047_rep1,cf1b4f405c0eec9b7eac55e92681a0a6416de7d3,5
V047_rep1,a5146117b0bee99a96bbde5f30c60fd5b24205f6,5
V047_rep1,a272f98d33c8243479510e48aa144425a33de6ad,5
V047_rep1,715faabb1c88dfbe2f3d764ca33f6c78453fe506,5
V047_rep1,bf4d7afde916629fdba4b8ba0144dc50f556f474,5
V047_rep1,9e82ada7715f85ac1348b9dd29fd034734b7effb,5
V047_rep1,9967d6d3aea5cd406001e2bfebde942fd936c002,5
V047_rep1,da48000f093a6eef8e4d8ded4e586bdf7fd7e2d3,4
V047_rep1,d9bb94d9d56000b581e09bb247fab4971ec8e45e,4
V047_rep1,dbe79c8fd6f021a346a5bb67d780f3bee9e0d6f8,4
V047_rep1,d5964bc008869a1da247c958b9d786f327dc3185,4
V047_rep1,d16a48a97fc86716f1c4952f02e64507d5028527,4
V047_rep1,d21ea735564554d7ce0d407b98303285185fbf19,4
V047_rep1,ea845dcfaddee80fdae7527ebb4772659e20a193,4
V047_rep1,adc287c0565b71dd2b266f9ab6127b71e5279938,4
V047_rep1,ad04e9e411ae91aae3e50caa342bb1b6443a09ae,4
V047_rep1,aab783e517ce26b33bae790975307e74693413ef,4
V047_rep1,de8addce710882c1b253ff3490baa9b01f228650,4
V047_rep1,a1e36a4c0bdc62802879395b4552a7746ceaf502,4
V047_rep1,e39e83e406b0ef7a84e9fe356eada7f50fad2425,4
V047_rep1,e77a32115da816546b128fcbea48652c3fa936af,4
V047_rep1,29cb2d8e87f3f00e6ba434617fa9ee31fd0fc7d6,4
V047_rep1,f7e497488ab9f98b7c57c206f33f6bb3230273eb,4
V047_rep1,afed2d3c75d1dfc93b5a375a8fda5dc77bb950b4,4
V047_rep1,a76684e353fb4cba7cd38c568a5b12a836d74302,4
V047_rep1,b085e1e5eb0aaba50d1c8d632b0efc7a443b58dd,4
V047_rep1,8bed04669d141b4a2522d2c2c353c28bf44c496d,4
V047_rep1,942e467bebde99fbf8d596272c28d95bcc118ac1,4
V047_rep1,920b43557039e6ae3490680f9d75dce5f714f1b6,4
V047_rep1,4bbe72a8ea0ecdbe3ab4e9af5f5c70a9b50de067,4
V047_rep1,52edde7fe6e5de25e55aa7dc34df35b60eec8e3f,4
V047_rep1,3c84bc785714aadcb0c3ccf1452cab13f4f36d48,4
V047_rep1,1f8d9e8fba2d95f6c3d548019bdfd8dcea8308ae,4
V047_rep1,33014888689aff8dbdbb74af2d6639736447bf02,4
V047_rep1,0f5c6c2365cb1be2767227a26a333c766916cdc0,4
V047_rep1,5796da26342a2dab2a9dcb09ff431ca3e6028e89,4
V047_rep1,534357611887078052efd36aea8c2a566ae50397,4
V047_rep1,51426117634ab4a0df934c2d945c59ff40567001,4
V047_rep1,67eb6ce6876baad5d248bad9f70d4731f53f6e65,4
V047_rep1,373b030544cfc2067fad43ed7cbf27b1d7caf11a,4
V047_rep1,4fddad5602f7946c28be3296a3e17e1931e828ae,4
V047_rep1,4ab84b1cfe15f26bd79fca3e580413a4952eb93f,4
V047_rep1,4b088cb6df2f112db1ea4944aedcd1aa75e0823e,4
V047_rep1,45dd7d31d8543005a00018e7d98a8fdcc03bf0bb,4
V047_rep1,415b3fc4cfed24689852aebe5f35ca0eb216e45e,4
V047_rep1,1bb13cd2de98c41038bc7dce7bd3a8be428e477b,4
V047_rep1,177e3ed737511d8296a0fc628f5f33483e9b83f6,4
V047_rep1,1572d9a5b684a9065d76efb90a02691d48f62f84,4
V047_rep1,21d364b496145bb133ed5e23ebe16668ad3d9003,4
V047_rep1,b179f9b1e70beda26c134097d266c256784c34b3,4
V047_rep1,b9e2f56ad366ef268868e19eef4b1739f13fb51c,4
V047_rep1,be553e58f8340d9401c40eac063571010d476ea6,4
V047_rep1,140bbfd51ccaad9cbc484f1296d0f613adf0397b,4
V047_rep1,1555582f797e4693f68a5609841da652c2083c48,4
V047_rep1,1256b0074e778f8bd6a2bb561db294ffb16ef2d9,4
V047_rep1,ca49356f923de3f5fa3377282ca6d89c23373bda,4
V047_rep1,cb513d59d249c5085955977fa264a4c4e8e620ff,4
V047_rep1,7145f1bdd9e3d9ac3d86d3904ae38c62263845aa,4
V047_rep1,7298d91ac7154194c2321f5e3d99120ca978cd1f,4
V047_rep1,ceacbdd614baaf2be1e192a0112211b263a076a6,4
V047_rep1,c9423a9f751670068e65aa9aaaf84381c382d005,4
V047_rep1,c60d3ae882ef0c5b9347ac329674b5c946a3663e,4
V047_rep1,c3b457822a919030e2deab5dbabadb5dd48a0250,4
V047_rep1,9ee068c49da468a7e777376757db979afcd77a56,4
V047_rep1,9c1656d9a5b50f4f2d6454a8938e334d4e5aef58,4
V047_rep1,9a84fdc60dc92b41b0195fdd5c8dcc3c085f71de,4
V047_rep1,9a619ae15113d8d7d071a8e532a4ed479c714415,4
V047_rep1,96919f2693146e23f7d5a29efff340bb9b371b9e,4
V047_rep1,964bfe4ee297f0b8e7bec9451134aab7790448ac,4
V047_rep1,c78d6bed3eff047b1d3bcf06d53751ef3180c7e5,4
V047_rep1,96814f92b03a94cd2fc63cf6db9db79f4678a6b7,4
V047_rep1,c3acf2cc5e1396b8029d263a2473150be1a0cc7e,4
V047_rep1,92bd36f6628859ee1f38a96158f8ddb2d04c8488,4
V047_rep1,7d1c4a9e9fd2472e265c97e03c0010df97c3524b,4
V047_rep1,9152a78dff27f6f3dcdf3ea0c6ddf4b47ec77175,4
V047_rep1,7f2db7c82ff00f317d58c92fc2fc20fa9becb5f9,4
V047_rep1,d30b3213c44b297296e3bc8b5ddbfc5e088da796,3
V047_rep1,b36284921689f9d1031dd9fdd4766abd3d0721f5,3
V047_rep1,d2230287611db438db7b77b21255c4767e448e37,3
V047_rep1,d20df9c9add5856b50d198cf98b78b1c81e469ff,3
V047_rep1,39d0a85895923ee358f1a6bcf9873a3dada2788e,3
V047_rep1,49099470d24bf7ed27ac20157b4ed9ad91b88544,3
V047_rep1,bd7bad348f98c44d48fddf83b3d2bcf0a3ca223e,3
V047_rep1,b897fe7cdc2136172384800ea1e7d566dd3766ab,3
V047_rep1,b9033ae2c8d1e775a12e414711d37b0dae3a785c,3
V047_rep1,e7fabc8c060b47a145c8367aaa88d9139298df2b,3
V047_rep1,f072da42b8f1492d0e9c3d2aa4171009d3071c2e,3
V047_rep1,fe4df2df3c49ded3faffc5a6351ad4ac761ed7a0,3
V047_rep1,fc903e517b2f4f731378ac55b8177bc209af8e99,3
V047_rep1,f9f84054fd0cb7114572b4f82078f207b0a898d4,3
V047_rep1,f9a02911e9d033d2cdc20870a4f8b42223af19dd,3
V047_rep1,f2a256807911c75f2b80b93c3e69c663c6e4f627,3
V047_rep1,c371d52b9c91fdaf78a6e3ac462ce34f9343102b,3
V047_rep1,f2795b8e4b60f3eea8e12edeb3b8920ffda30c4d,3
V047_rep1,c4f9bbbc0b42a22d6036ff404c07f8aed79c58a2,3
V047_rep1,f0dda6d91e69bb1ad431d6b50a95738b1116326b,3
V047_rep1,ced8e93c79663d2a94a71cfec80ccff158f83c15,3
V047_rep1,da192cbcf57b4603f5bb9f580f6e546642928ef4,3
V047_rep1,4824b77ed4d6828629039a9c196699fba6c45780,3
V047_rep1,cef44302198a3880ce43303a969bcd8303b2d39e,3
V047_rep1,cf56385a4a82c1ea17fde0c59a8a055f44fe2591,3
V047_rep1,cfcc5853deed19fb73e4db919b160d789e51c98d,3
V047_rep1,de17cbd4b2743e633567a0719e11718fed17a319,3
V047_rep1,df943f970431e7fd81d352686af01c5c155fc498,3
V047_rep1,0334e030261d67798f59c9f99f2d7a3ddb4c2354,3
V047_rep1,6cd14bd64db15cb82408d3bdaec715826e1377a4,3
V047_rep1,680fc4c00801331f7a74047baea85133ed97fd14,3
V047_rep1,66d92d5d6530df85b2ab1983463e5da07f62e697,3
V047_rep1,7385c7bb518ca207641e2dd320b0d4ebd13db2a6,3
V047_rep1,708394a7a94bc8787bca601c7381c16ee4c9ad6a,3
V047_rep1,71b838df8b4a4a133cc2d8136bd8b5c1916be302,3
V047_rep1,b361f8b0113bc7d212858cb29762374473e8d530,3
V047_rep1,0573443a1b4a10051a594bbe72f01374b6a2bec4,3
V047_rep1,0771ae8f43bc229fb5a3e765cdc62e6f9f455f07,3
V047_rep1,60384aac53b1108c1ce20cca0e168d46d4350af8,3
V047_rep1,7b01387ce9fe0311f3a57103fae11c2aeb1f73ed,3
V047_rep1,599aefe48d63533fcd1215122969876c2d932c9f,3
V047_rep1,16b9fe9857c8a6b80df88940c066ffcd3e1dc9be,3
V047_rep1,2f77c389589b29f5129636e4b725e17f430acbbe,3
V047_rep1,42d08d0ccef852961be87c7f567fb427e3680e2d,3
V047_rep1,431094f9620f7ca46f6ddc0f9676d0d53f64a2eb,3
V047_rep1,1a836333916c3a9aea420ca50563ac81826ae90b,3
V047_rep1,2c3a4e9ba1280f1fc632180fdf3925884bdf9cf7,3
V047_rep1,2ac92136b3be7bcf661d59ba1b05afa494a23640,3
V047_rep1,57654cbf6a0f400b5fdcdd9998377c1dd8d0b5e4,3
V047_rep1,90d0cb5e9b9e4d660606473cd62033b29ac04272,3
V047_rep1,abd1f129bf11160ee5efcb406e094e787052c777,3
V047_rep1,ac50f5bced292c22fb361d95a19f328e7a1e9fcf,3
V047_rep1,a796532a4b5c1769b5fd725a34f991f7ec1a9003,3
V047_rep1,803d45b9409b2cef51bc67b868ad448f256b951a,3
V047_rep1,804cc60992291923fed498e275c5b9e99f5454e5,3
V047_rep1,82a3ed598715b72100d1e875e4d97a7f721625a3,3
V047_rep1,84f637982ff1c9844facf79351077a2ecb73fd08,3
V047_rep1,87ae32c0815ec54ef1942f6971554ac7bd18651d,3
V047_rep1,a18c8248828b010fc679a6a1ab468aa8e3c112a7,3
V047_rep1,8d236a7515d2fa93b2cf2ca5b99e441945a9fddd,3
V047_rep1,a0724f7deb648501d80d115bfc143053be3c8b92,3
V047_rep1,9fd35aa57b21c9f53d7c8c09f2dce0f0b7094538,3
V047_rep1,98b3a3c0551798767d4dc9abf48e8996c77ae3ea,3
V047_rep1,96b416dd5f7dae704a149b3e3c3ed0cee7519612,3
V047_rep1,9638dcbd3e64da6fceabc19495f368c400bbbada,3
V047_rep1,9175be0fced13f3e43925730d13cfd43a3363f98,3
V047_rep1,9101c328b8291ddb954686d87665889a3332071b,3
V047_rep1,7b09d2a5c9b1f09200072c37e6b83972e1cbd0be,3
V047_rep1,7ffd90c0e5103d0c5fb4b42056e3142f735c321e,3
V047_rep1,7c72601f47de92c03ed4d40e9076e4c44d650546,3
V047_rep1,c2fd7306730a7d1408dfa57a16c480325d835aa4,2
V047_rep1,ac53f25459e4b3943b89303fd2f61214b28590f6,2
V047_rep1,b4007ead3898e566146d3dacc07c5a5b9face766,2
V047_rep1,83b37bf94086075eb592e3ec357ff06af3ba7b8e,2
V047_rep1,bff6c168ed91b2ed8dfebea0123f44fb8df7e96f,2
V047_rep1,bf004e2a7896d8f64c10f25ec77321859e58ef08,2
V047_rep1,b160192c190ccbbd14d5a029b576a17c331b70f4,2
V047_rep1,bea033106fd375801a8a66ad2ca8fe3a77aa245f,2
V047_rep1,b374f16ea1c4f02ee0ec6c79f9716df2a1075fa8,2
V047_rep1,be6b7138bbecd8d9c81d2feaf2340ebb8989f128,2
V047_rep1,bc5391b8203058a0fb34ddf06f86d4cbd0cf9b4d,2
V047_rep1,b5152abbf5db46d660fbfe91065a0b89ba3dc8a2,2
V047_rep1,b85d4a8e364dacef4a38779218a9381d6d551076,2
V047_rep1,b95462620689447756755ad72b32c7ecaebbab55,2
V047_rep1,bd6fe9def32cd5835bbde473224efd55c4f9362e,2
V047_rep1,bd6c532a627e79e4c195eaa56a52e94667c41938,2
V047_rep1,be15e4b5f472ce8f3453b90564d336d868435e64,2
V047_rep1,bad9b2e34dc40009f43b769684d09d1a0fe34031,2
V047_rep1,c07d15041e48da15ed8c6a154da2dd26ba7d187a,2
V047_rep1,8dfa556355447b4d431de0d1b3758fe1944b773d,2
V047_rep1,ff6a2ac38f4f12e09c7c9342cda3abeabb7d96cc,2
V047_rep1,867235a2403d45cdd7e132baa771339ad007795e,2
V047_rep1,878e8768e19cb52e902921e2b00df0bd70384178,2
V047_rep1,87b237b21bb66b4f223da1291208d96f626d5a28,2
V047_rep1,88f42484b4ad3f4a478fd4df2c5fe68dc9639f6b,2
V047_rep1,8a0876fcfde78015eb35e7d6e25f09ccf9c4802b,2
V047_rep1,8a0bf33d75176c7310b0e8971b633ed9cdc1861d,2
V047_rep1,8acfcce78f81dfb373e9c07d8fc1d1af3770b350,2
V047_rep1,8af7691dc7ef1c1bbff638010d5231980167af72,2
V047_rep1,8b6d781a0d5d74a0ce5fa38d1b98fafe93808543,2
V047_rep1,8bf120a6f6448e73816f223ae88f592d24090f14,2
V047_rep1,8cfe0c0c52cd9c9ae52eebd052eef5faf2b271e4,2
V047_rep1,8dbbaee08d804098e9975b0c9f04565bf6580081,2
V047_rep1,ab602b1f14ff3a0c6e92d5dfebd65f095fee7c9d,2
V047_rep1,8f015236fde503262e5b625b9425f2be322a1a9a,2
V047_rep1,8fe5d2b38ec6e59d73d2bf8ba5a228f6a28e41e1,2
V047_rep1,a131dd7be811cd58b97290785a80dbd0b96ed18a,2
V047_rep1,a28cf64f6a4e4f0d5a215a7c531ed6962a798262,2
V047_rep1,a450dc239e00805996bc579d854f3cf57c5ea49c,2
V047_rep1,a4b77381a61eaecf777401d048cd60113776a859,2
V047_rep1,a76df8405b0600945a2aa0739f67d6961e803d58,2
V047_rep1,a780615d27ca1c1e72537cc0aa960eef116990b0,2
V047_rep1,a9ea427eb6356c7ec049a543cba577dbac72364d,2
V047_rep1,aa089af5c6a574f79a9e68bedb4af1a4c38aff7e,2
V047_rep1,aa24637a3d1455fcf5d5bc4240a4168a4282712a,2
V047_rep1,aab93bf3c1233e6027d7d37cdedbb2e1972c32a4,2
V047_rep1,9553c8c4d885eb9f40378e6e9adf8f9a26bd167d,2
V047_rep1,ea9d97b8402b2fb2fb53557d8f8276825859646b,2
V047_rep1,ea36407e440528ef62c1b7ede3e7c09922b5f882,2
V047_rep1,902d2212647a6920bdc3e0782fd2a79ca20d23b5,2
V047_rep1,91b50fc8dbf2b067e586afcb8ffb4952d24a3edb,2
V047_rep1,e95feaa36833ab4fa56b1968383be89e34c0711f,2
V047_rep1,e9549b807a0c4022779718be86ff2a69733b166f,2
V047_rep1,942e8eee98a1b54706cb5eb2164de2f6abe575b8,2
V047_rep1,94dedb499d040231d408aab1df7a66af0d649234,2
V047_rep1,eba9edc58a1af74195e2310833b75835b7cd5bd4,2
V047_rep1,966ced09e2b805aa8a1b9a6890cdf51a50d128a8,2
V047_rep1,97230f8e9335a19357f43fa9ac0b71f40dc39ae8,2
V047_rep1,998c9799d73947bb45f3bfa42187194ac8248c7f,2
V047_rep1,9b9d39b73f78f464f42047ec73d58471e6bf8b5a,2
V047_rep1,9c165a682e5334e7cefa2bb891138975bf8f2098,2
V047_rep1,9c7db00f60d50e4a5870265b505684aae51ad3d1,2
V047_rep1,9d3d05e8d40836310dfe1252b46131caa22eab48,2
V047_rep1,ec1415819e71ca5eb67fe2d7edffbd592b50ad31,2
V047_rep1,ed48a486a2df85103a864582a517fd8dd1a6dd0b,2
V047_rep1,ed78f793c522c15467dbd5bdb2c00120914707cb,2
V047_rep1,fedb0df5fd749e65e2708b0da8ac6f9d9e30a5b5,2
V047_rep1,83c3ef147d50af59898f3a7068610f56f0e91b8e,2
V047_rep1,84def4e81067b3f3f283f8e7bad9b6f27446cd81,2
V047_rep1,9e553976dada3d4632cc757be39b2452cd6c82e0,2
V047_rep1,feaea77a86177e4ad6eca1e3ba4c927bb124d83d,2
V047_rep1,fc4143a1e7df5c609a3a6932093c71bb5d83a235,2
V047_rep1,f81180364593eeca694b5d88489a537a3725a63e,2
V047_rep1,f974d66f9630ad3da546ca10fda7c573251b574a,2
V047_rep1,f695fb8a20d63fc7e33768f033fd633f221992f4,2
V047_rep1,f7ca69ff1c2076a4bd74090edcc1014ccfafc6c4,2
V047_rep1,f4c1475b3f351fc07b836a9c20c98950af60276b,2
V047_rep1,f0e8647e911dcc22dde07bdb4e354074596d1342,2
V047_rep1,f0e5d4cff66e2a7ce8a9d005cacbec772b0c1b08,2
V047_rep1,f1c9c645bafbc525186beea042188dfdcd863b91,2
V047_rep1,c345c9c37f6453375cbd661fd08f8d1cf4d88ee1,2
V047_rep1,c4e48a0f8fee91ad565d34189399eaacac371371,2
V047_rep1,cd9e77f94c728ba8f6825aeb7e69f48cdc71ecba,2
V047_rep1,cd98a37a534bb6f09b9605dc66c97270db9d53fd,2
V047_rep1,cae1727072a58161561b6c951521028d0876cb8b,2
V047_rep1,cab8137836b26493b08a18b9b95b5388e8ee0643,2
V047_rep1,c78603433a5209d3bdcb772050b8ec7c81a91590,2
V047_rep1,c8fa6e23cec51cdf94147d4974f11f466233617b,2
V047_rep1,c8d8e9e24a262c41240750b857a8fb25e410e4cd,2
V047_rep1,d22f82e356c0b2f75fd3be2d17e258531f5e0574,2
V047_rep1,d25be6de5900fbb058a9864d25daa68d6dc0b756,2
V047_rep1,d2813464998982531f5c9b7202bdeac06a43b630,2
V047_rep1,d45040cb03dfd97c814afeca2b90779405bb3649,2
V047_rep1,d6453415ad3b0cfdac372e062e874809f01eddbd,2
V047_rep1,d8e55460bb14a21b17bb7c4318c83d4889381c09,2
V047_rep1,da6dd1b4c83a753814815d90f013fdeb63085e7d,2
V047_rep1,daa9721c7542ae18bf3792ab982f7eeeeaed136d,2
V047_rep1,db3668c96ef1769a86375edda3e607dac103b997,2
V047_rep1,db72331c7fbaf22112d0189a4cd43d10206d2091,2
V047_rep1,dc470c56da0e093b6ce03d618b2cd798049b42bf,2
V047_rep1,dc94e3c309d57448717252db0b0c967d69549578,2
V047_rep1,ddcd3144660bba4ba0e1b11c1b22235a307407a2,2
V047_rep1,de3705465fce2a8c26153b014dd24f42adb93b21,2
V047_rep1,e0ae62f18b9a85e4f70716e4038cfbb3a6219bad,2
V047_rep1,e0c1969023986a66664b9680a39676f4553266bb,2
V047_rep1,e14b63dfd72adecccacc7d623756ba6a4131547a,2
V047_rep1,e1d92304106e670b4deffc837105ca958384e39c,2
V047_rep1,e320b60389400acb6965010a9e20fa45be79dc9b,2
V047_rep1,e33c5b649ea65aadb5bc2b4bcdb7b8a02c934c27,2
V047_rep1,e399d86b930b3f8c6c2bb769f0915c181187124a,2
V047_rep1,e5152cb98f3cd7eacd09c96c477626ab78766185,2
V047_rep1,e5e007043e476271df48a68eb52b1c5cadb21bdd,2
V047_rep1,e6da00cb3c1186efbb0caeaf5d1651b4ed1f3855,2
V047_rep1,9e7f2951bf42c501fe009f7ef2154ac926d363d0,2
V047_rep1,1e7ca7cdcdaae8e03f0bd341fc77e0cab6c9fb31,2
V047_rep1,1f83038d850b702ca247ad9a488560e7f99dea03,2
V047_rep1,1f106e85ac6aa746d0dac53fa9ee1e8118b50dd3,2
V047_rep1,1bf921160561810e795a13bbcc113e0d82b26a57,2
V047_rep1,1c0c0ce5ada3dd82c89e5d96d1a60ab11007f96d,2
V047_rep1,1abee388e1c30188117bcc07f12baad348b61504,2
