Sample,locus,Hash,nReads
V037_rep3,COI,38f1a1f0513b65d2ddd8a38c3f624139fe0d4415,6
V037_rep3,COI,41d4f3691560ea0c541c1d54b3fa5b9f286841bb,6
V037_rep3,COI,8fc11668670d7d0efd6b369e5b665ab1db974568,6
V037_rep3,COI,bbf6c64c78af5c9c44a8b04294bf40d2b4283037,6
V037_rep3,COI,39c98041190ee8d61df20090624c7b5f2609ef5e,6
V037_rep3,COI,840ddfe49439ec9fd708b4c8cf41e7410caf09da,6
V037_rep3,COI,8d30a757c4849195e0451c3456d90500de4089e7,6
V037_rep3,COI,5934b344d56753f05c18cd5403e3e210feceb9dd,6
V037_rep3,COI,7834744e00bbd780022f92a78386166ff88d5e51,6
V037_rep3,COI,a313acfe01a768248711d8e91612cfde42cf78c9,6
V037_rep3,COI,a7b5a595b71b4a91ef7444e086e4a84829432304,6
V037_rep3,COI,dac7448ec682d1e54d33bc98664b2faeb49074e8,5
V037_rep3,COI,24434b00998ff1622a163a2694b1e3dc5c9b782c,5
V037_rep3,COI,d852fafc9787ac8ff25c58b22e03f24519c8898b,5
V037_rep3,COI,b5156cf4be2f5491b4a367fe298e30024153abc1,5
V037_rep3,COI,c36fb136a965ba5d76b4b114f34a55281dc5b40c,5
V037_rep3,COI,0b0c811be8a3bc5a1e390d4cba6591d2a7a762d4,5
V037_rep3,COI,09b65dbaf3d0d45df8965e679c872db33bb2dabb,5
V037_rep3,COI,56f3e72963bb4ce38b6502fbc6decdfd070764df,5
V037_rep3,COI,22a891872a65ffe9f17e22077cf9b1bca0e17a35,5
V037_rep3,COI,dcdb11dc856515437f77d4ab7a633d7cd4e47c06,5
V037_rep3,COI,4136ea951b5eb1639f5227a1c2638330d65d3b54,5
V037_rep3,COI,1fe12f957fe7799d3b40e776d51d175a64f2b69b,5
V037_rep3,COI,49b30e0e80bb522e8b71e9994774cb3a3718877b,5
V037_rep3,COI,8b32f51c64fce17dd2c1ad9755fbcb5ed07c2b85,5
V037_rep3,COI,f46f8a6e1a38f6b76a7209d2dbb482ea393eb511,5
V037_rep3,COI,41a64ff18475aa6f0000a7ec314886e970834db3,5
V037_rep3,COI,1e50fc42af57045bf1a27acf31a8e3255b9fcebf,5
V037_rep3,COI,8149e7c66e8ae60d8796c2a57f5b3a4ff061907b,5
V037_rep3,COI,a9ff31fb3d8b92638aaf7cce6a00caa264b89bd2,5
V037_rep3,COI,26427ebd0943086dae4defe5f29a8ccfce9af711,5
V037_rep3,COI,fb930965250740a14eab5cf78d38e477e29c735f,5
V037_rep3,COI,63b2e18d3cf494175c59991419fa5a9623952bbf,5
V037_rep3,COI,434c16e9281b972df45a278856cf5573ba62a4da,5
V037_rep3,COI,1552907194bb9ff10eee89dc58121a10506c3d92,5
V037_rep3,COI,d2c288e92a142e660effce31c6901aa10694865c,5
V037_rep3,COI,62fd229729a3be3bc7e5930cf7df9ce5a04a23cf,5
V037_rep3,COI,6277cea6de8e1b4ceb13470467dfc07007071699,5
V037_rep3,COI,9af69ca82a4e97d11a969706457f531e393155ee,5
V037_rep3,COI,727db7d479d8fb2f9fd7ab0cc0f0b738ac5f30ca,5
V037_rep3,COI,e07457b8b6b81c98e9600b83517661fd6573559c,5
V037_rep3,COI,7d8a5455db003f774f2de6dbc4e9070fe73f99a6,5
V037_rep3,COI,4e6377c9a93cbf3d8b413373aa158e4fdd77bb50,5
V037_rep3,COI,5bf650f1d99970e8a3e8bd2078e8c832d527c9d1,5
V037_rep3,COI,d41e0a257c1ee965b474d4dee769130f813f76b8,5
V037_rep3,COI,2019a3fb350b2ad5db642d3210bf182b9db4176d,5
V037_rep3,COI,eea62e1a6733048b20b3358abb28fb33987114ca,5
V037_rep3,COI,73e1ad1877cce8b8e9833825ad5739a6bbc1a2ff,5
V037_rep3,COI,3f8ec25aae28715799cd3f5a4d70310c2130003c,5
V037_rep3,COI,04c642a9592fc7172e6bcb9ba63469af4f735d61,5
V037_rep3,COI,cd26909ef00c0252aeb0e54fb7da85518040cd7a,5
V037_rep3,COI,73ecad0a3198b43f2bf530ae90497f7feaf6be2a,5
V037_rep3,COI,3350d523aef4dd9b4e783ddb8727894431057e65,5
V037_rep3,COI,6d41e302db92beca96ddc905bda74135c88875fb,5
V037_rep3,COI,a841ddf8fe2646ac7712bd21dd3147290260df8c,5
V037_rep3,COI,49c0686f76bfd1bbc0bbf40f3413bf0f8edce9c1,4
V037_rep3,COI,15445c19769e7cd55da135e1d9933c6954dcf953,4
V037_rep3,COI,be1a2bb8fe8e0b3a879d4ed287133d0d7e31536b,4
V037_rep3,COI,741d4a8540b6e20ce907bf97a725617b9f7d11ca,4
V037_rep3,COI,b2d5ec989add48b4a7fecb7dd205ff66cfd3c67c,4
V037_rep3,COI,bc1fb54e23eba6a43b3dd9165f866406b7c81504,4
V037_rep3,COI,48e760e0ffeddd7a675f2f24ce0493108b2edcdf,4
V037_rep3,COI,1265c2ac7203c8f5980c6759a287ef61c68fd116,4
V037_rep3,COI,a9379882e31df673555b43fffee14dfefb47dfae,4
V037_rep3,COI,e8538d6cae25ff820487f504184bdaf162ff32ac,4
V037_rep3,COI,fa47a4875b25cbd9170817fa597202bbf625200b,4
V037_rep3,COI,483a02c2f6e9405fc20e12d1676d4ee6f1fe0940,4
V037_rep3,COI,1df16aa616cdf131ea6a647749f7fc3772906b69,4
V037_rep3,COI,040b227c3a279bf8ac346167987172d4d4f484cf,4
V037_rep3,COI,b6da0cd6e2d5e7ece5a77ac726735c7219530d17,4
V037_rep3,COI,cd04383a472369eb5dd1a4199f09800943a04108,4
V037_rep3,COI,8115fa289bc9e371466701a7be93a32659b42a78,4
V037_rep3,COI,f41b660283821c9258abe884dea0187568af15f0,4
V037_rep3,COI,490355345d3b99d49a30f538d821349acddf40f1,4
V037_rep3,COI,f55ab17ed9f1e74598fe1e655883c028fea67975,4
V037_rep3,COI,8469fd72a599dbbe19f50ae1271e1cd6961de072,4
V037_rep3,COI,67511ddf36727be55f0d703d909e77bd28442bb6,4
V037_rep3,COI,9df130e5c71544d111602793385e069a7a050f2a,4
V037_rep3,COI,e77a32115da816546b128fcbea48652c3fa936af,4
V037_rep3,COI,3c74e180138ffde1fece036e437f5646a1104f30,4
V037_rep3,COI,20e9f134d9bc8e49e35d04da002cb1587ba63f39,4
V037_rep3,COI,40ba3f4385c92613b63e87be6d685d71cf051297,4
V037_rep3,COI,9694b648292506f3ec2789b8df098cb77e09fcb1,4
V037_rep3,COI,1deca69c949fe3d5931c840be8c569da4aa3b810,4
V037_rep3,COI,52867ac15b1e1bf6ff4cfe8e4684848c33a21bec,4
V037_rep3,COI,c2b9e9a448477c8f6b78b8c58e70964aaeca6272,4
V037_rep3,COI,7c3e5ee64c98ce41bd6d380b85b1cae14ccfcdf4,4
V037_rep3,COI,71c5b68472e4fe785b98e7bcdd38a092e0d79f64,4
V037_rep3,COI,05921c0cd0726bd8e32e063b11e2b27d3e6ed473,4
V037_rep3,COI,27c84edfbe6e7df765cf28b528d90d73ab59812a,4
V037_rep3,COI,d127f5d33db87fcc850be5b30618a6381dae0fb8,4
V037_rep3,COI,0da7e81c380190e405726221b1fb42af4fb7ece2,4
V037_rep3,COI,5d3c68f10388babc3fb1bcc42415df2e8ca43025,4
V037_rep3,COI,dc71f4ea514eb9094ad14f42ef597a4a497ba956,4
V037_rep3,COI,77b2de30344327362b9a748d1601d2719884f8d9,4
V037_rep3,COI,28a7fe19d08a216ebcfccd9e68b44b845016353e,4
V037_rep3,COI,9c28713f8903bcb05fc49976fa7918f76d51241b,4
V037_rep3,COI,d4991ce5c1c3d80d9934dbddd44d2aa80ef8f7c5,4
V037_rep3,COI,bae5c9f3bc504db30f4994e9b9696a46e06004ce,4
V037_rep3,COI,762e3a30a5cb537cc61184e430503a41d785de07,4
V037_rep3,COI,d50e8e93debe51b4fe0e1687d8d074afa4b441b2,4
V037_rep3,COI,7a636766db93fb0015ea01d259eaaf5f133a20fd,4
V037_rep3,COI,d6707712c20057d229e9465908144835c9e90bc6,4
V037_rep3,COI,fb6ac5a16ea5a3c6a86094d1c20620a53de76c58,4
V037_rep3,COI,1e0422b9733d6b0463c2e79f5aa3da53568f5649,4
V037_rep3,COI,5ef3ab46897334179226dd2db72a50d72e2684ab,4
V037_rep3,COI,719d348a573e71c81cebe52071d058b69c0ae1a2,4
V037_rep3,COI,df19c7db65cda39dcda9baf406e843a8252615b6,4
V037_rep3,COI,9e131c35996831ef9e7d4b45fdc2d238e42e7bd3,4
V037_rep3,COI,384b8aa9db1ca3c46a35e60d6956f39b3e90d190,4
V037_rep3,COI,614d2f516060f9c660a0b60eb458cb756c0f53cc,4
V037_rep3,COI,8d6d68fc2d589fc20cdf4de841efcca0e65fbee7,4
V037_rep3,COI,808986adc01e5cfe30863c629f54e96bc4aec9ac,4
V037_rep3,COI,ed995185cac4125c3c7a7640e8a3e82e3a8d9dcf,4
V037_rep3,COI,bd8f14333dbf32837828781ac0d5a6f7f9bd52d7,4
V037_rep3,COI,8e341942327dd6d95d5d3f0c8b87b05c7d4c60ec,4
V037_rep3,COI,b051bfd03b67eff2044d3291956a9635b756b7ec,4
V037_rep3,COI,d24f4158289c664eb7238e7e0300d24632d08747,4
V037_rep3,COI,649759fbe50b216e3dec36fbe2a1df2b529a2f52,4
V037_rep3,COI,4b5a2c6e1d9178ebf1204c0ad0f513874a40dcb9,4
V037_rep3,COI,d2d8ad1209e6730049bd695a00db24b3c050cae2,4
V037_rep3,COI,dccc92439f4dab82b070a04f55da8652116171a1,4
V037_rep3,COI,7158384ee500353a4a17d5480b379d670aef5c80,4
V037_rep3,COI,5777e987a7a9fdf00833bd39b5cb2ffefe93bc21,4
V037_rep3,COI,8b39d68421f89e3317e5ead2cf466b38857a4081,4
V037_rep3,COI,571170c59b90d9a73a5883f0ab30ebf8beb5c531,4
V037_rep3,COI,26e0d8035cf27cf2b12bc9291542576c0aea49f1,4
V037_rep3,COI,c12cc7165f7e198d96ac0165b42305015eb555ad,4
V037_rep3,COI,942a40e5297222ce114861ad58fd9c95b08a5446,4
V037_rep3,COI,fef460b3c38542386dd6d1be3b6ffa9fcf431db5,4
V037_rep3,COI,c99c31f995479a1192a30cc568c1c1f2290a33ed,4
V037_rep3,COI,85277e710c720b2f55111b58bd71bfde3f18604f,4
V037_rep3,COI,0f93c3d5e16c876c1edf0d98c845ef46aa6ffa16,4
V037_rep3,COI,c7bf15b06511355db990b920252d183ec2d68ed4,4
V037_rep3,COI,457bb27bc7545c931f6bc0400607c85fc16fce17,4
V037_rep3,COI,ffb8907d0793136693f0ea6d2bcbd0a06c625d6d,3
V037_rep3,COI,8bb3755d402682d4c32825ac4552225081a8029a,3
V037_rep3,COI,da962af2e0ea18b8cc05f95879a98ba20036e7e0,3
V037_rep3,COI,a6156de54f7e124594d1224de40fdc642bdd3240,3
V037_rep3,COI,b002677c6a8db0e071155266b321a2aa9e08381a,3
V037_rep3,COI,52e9b5a353bfe2554deed62000de1bbd447e0191,3
V037_rep3,COI,8f5eb955fc5f2e77a9846deba28d7c9c1bb99a31,3
V037_rep3,COI,55a326a65589510125fd291f27a27dbd161f7935,3
V037_rep3,COI,2ea1d196a6929d15e2caab996a0fd17f27fad43b,3
V037_rep3,COI,04a77ad88ba6bc04a9c33f9f0ca9978d80952d77,3
V037_rep3,COI,c727348aa75a445e17f34057dc98ad81d24f3b67,3
V037_rep3,COI,8bc37fbf0e0bd9bb739c29b1611d62d0e4fc9aad,3
V037_rep3,COI,f36bb1129936ccf36aa4b3712dc0c2abba815571,3
V037_rep3,COI,33cb8415b2df0b4d2acd0140829699d8510b0be5,3
V037_rep3,COI,408a7bdea9bb819d2afbf4fe4fc5bba0034fda64,3
V037_rep3,COI,eff8948754c60d9c1482964cebc95d554ffd969f,3
V037_rep3,COI,6848cf96475b85fc258637bc973ce104e602d443,3
V037_rep3,COI,7c20a597624954f70c2221dd2ddd6a18a75f0d9d,3
V037_rep3,COI,ed6c60dd8ff53b6314abd904587afae927f2ed82,3
V037_rep3,COI,dbec228571eab06ec810bcbdc860576e6290dee2,3
V037_rep3,COI,191211bf84986e9aa1855cf65df0c62a2996b138,3
V037_rep3,COI,ef78a91d19c260a6ac36885daf3b9cc049047806,3
V037_rep3,COI,ea601bf068ceee08fb0c767b9d20e77ce9418e51,3
V037_rep3,COI,673f8bd807bcbc3b85fc196588a56ff00d6c19b8,3
V037_rep3,COI,e1c7b3b89b94ff2471fdf4aaa1b1412d4848c60d,3
V037_rep3,COI,612898b52fc6c67efb9e0ee2d9a50249caf93706,3
V037_rep3,COI,d5964bc008869a1da247c958b9d786f327dc3185,3
V037_rep3,COI,ef359aa346e8f14a8b57067e0893760fe02ea72c,3
V037_rep3,COI,062458d89fba9a749970c4d66260b160be1b0acc,3
V037_rep3,COI,fff2a9b0120dd31c2ce732b996ca9f2e5b09c497,3
V037_rep3,COI,2055bf7c86dd101d12cce45caa8e09d18286887b,3
V037_rep3,COI,fd28ccc4714c4306cf68d245d2fdb2c580a94ed2,3
V037_rep3,COI,00f1f2d58b5fe91c4cf98fbbe459da391684062c,3
V037_rep3,COI,b4a4705c5a56809c7da8fc7516e65d9df0bc4989,3
V037_rep3,COI,e57538b277ed53ff28fd1c384ac46e9e886f41c0,3
V037_rep3,COI,5665d603b7aa728230fdd88b2f595f5ba33c328b,3
V037_rep3,COI,39dc1a4f51089ab2a2b84070cc04aab330a6a616,3
V037_rep3,COI,782388ce6764e99d9886f2d673086b3559d1315e,3
V037_rep3,COI,ff4cdf6dcad9ef7fc28e5bfb7e69356f53acb17f,3
V037_rep3,COI,ed8873f03bf0f05128bad79c753d9f9c00fc276c,3
V037_rep3,COI,02905841121b2ea7b971ba883866233d16e1a33d,3
V037_rep3,COI,b166469edffd8eef19e4364ccfcb3292b5dc1a9b,3
V037_rep3,COI,3ac7f6f7228f71f35571a4c83eeab3e574f37bef,3
V037_rep3,COI,41002ac0c0d22aeec7ca766e2eb8e7a1af133e38,3
V037_rep3,COI,f7c46d8f626f55f44a83ef35b76aaba7566a3781,3
V037_rep3,COI,ad24320b4c8f2885966660a5e47d88e9cb1505bb,3
V037_rep3,COI,a84873287aea09ef30baab8404d5a9bbe7ecd72a,3
V037_rep3,COI,6a4dffc9743794097fc81083f320d47f67f90e8f,3
V037_rep3,COI,7b528d027f35f018fd43a1fa6b7bf2a1783cad80,3
V037_rep3,COI,f8440540ab1ae76b1a40b929a86a6dfebe9798e1,3
V037_rep3,COI,71578a14b1ea01cf09f5f9a7dd92177832d2264d,3
V037_rep3,COI,3a6394aa5d3324ca31388f467810044c7c63913f,3
V037_rep3,COI,65151f88a7f878a805cf7a7ca362f944607ea48b,3
V037_rep3,COI,482f6fc9301ecc7c3dd85701495763095c2cf2b8,3
V037_rep3,COI,78f4c0fb82aa5af3cb891107b38775b5dffebaf3,3
V037_rep3,COI,c55ee5edde513112941fa157f56886294641c2c3,3
V037_rep3,COI,1bc7c3a8034e0b0e704f3801009e0ba5063bf9ce,3
V037_rep3,COI,3d8495392b836ea028f85477863f93aad6c36741,3
V037_rep3,COI,6d3b809c55d3ad35a53a711f200053af5bd75b73,3
V037_rep3,COI,6fbc83374a560d575caaeadf152c0b0418beac91,3
V037_rep3,COI,87acacfa346053628b5ab6b08507299944ae9473,3
V037_rep3,COI,e962f52735efa001d93b8b6d0a57b6a76ba83200,3
V037_rep3,COI,9d3689e9c6b094463e537ed838f3581905aa8c78,3
V037_rep3,COI,889d5e7b8e356dbc8bf6ca90c50b3d2c103497fc,3
V037_rep3,COI,c8b9bfcd0a9fa7f4e051b892eae059b5c66912e5,3
V037_rep3,COI,ce5cb8f98e08d15b5af1f71c6ecb6636a5ecff4d,3
V037_rep3,COI,e54e66cd85fa9cc9a133443c5650ead740d32f31,3
V037_rep3,COI,4b10abeced10b92505be5bd87b4d95c8b4771c5c,3
V037_rep3,COI,02705d98f2512dd926e7d66b2c4eb9f57e685644,3
V037_rep3,COI,e9549b807a0c4022779718be86ff2a69733b166f,3
V037_rep3,COI,a0df3e87c843e805dfff876a491300a50dbfaed1,3
V037_rep3,COI,618b40c1d026b617d0df164e0b8c5609bdea1644,3
V037_rep3,COI,e1a724e4df107f1225b858a29f40c0bee945177e,3
V037_rep3,COI,e0676c8b9e21190ba3f447f2c36ed4c7ee853210,3
V037_rep3,COI,8f88db633f8f1ba03a91746bff3f91ae3c5872bd,3
V037_rep3,COI,238e7f97f1770be7afd514bc45ea1366f336e70e,3
V037_rep3,COI,9b516f3a27df1f7eec0600c1c388ed99970d6bde,3
V037_rep3,COI,5c67c28fadb40fc47c26a3efef73e99814a85c7d,3
V037_rep3,COI,e941c5f3992f7b77e612ba1365fc6bd0098de674,3
V037_rep3,COI,648b12c5f1ad3060a3110b7b3bee51203c30f4c8,3
V037_rep3,COI,1adb8209caa526f8cf9293316bdb50b74e2f1ac1,3
V037_rep3,COI,953e9fdbf40ce479e6f9dfd2e255c3a00f84b9ba,3
V037_rep3,COI,e456436c3af70bcf191b763e86a50b27abff259b,3
V037_rep3,COI,047da054cbbb876c54b06827163159e94c8acae9,3
V037_rep3,COI,69235a05c51aaa4cce870044bba6f75655c81c81,3
V037_rep3,COI,cb3d01ec188c65b0e600f38a5f4e49fa1c99ffde,3
V037_rep3,COI,dea12d18cbf6db18a2fb50b0181f3b51405a64bc,3
V037_rep3,COI,c01fd75619fdb4c273ab5887dc42775a73f49cce,3
V037_rep3,COI,4abfa147d8d8b8799dfb376b0a83846b6fd981f4,3
V037_rep3,COI,b62eecb80ee43ff23f460ca089283dc4f084513a,3
V037_rep3,COI,3c0111401b1824fc00b837abf05c2cbbb0f2eb54,3
V037_rep3,COI,28dc860939255c65bb5dc556b1fc2a8fbddd2f52,3
V037_rep3,COI,9df3595dc4e5630fc672c8734015361ec93a2e86,3
V037_rep3,COI,3226d0f86f44adf49360660cdbe2b317ce95e5a3,3
V037_rep3,COI,7385c7bb518ca207641e2dd320b0d4ebd13db2a6,3
V037_rep3,COI,e5f2f60b8b370c2745ad0e4341857d00b5bb2b5e,3
V037_rep3,COI,b5bd04280cf5aaf1b6eec454e0faae8eac222267,3
V037_rep3,COI,05d89fd54457c9bc73235ecaf5a6e7df5661a07e,3
V037_rep3,COI,a9b8d7954937766bb332e1d42c8a4631e62e61d7,3
V037_rep3,COI,2535d61e99b2ad7f647025391bb1b617e31d1529,3
V037_rep3,COI,29e7be87409ca78344f341121de5d1522a241417,3
V037_rep3,COI,2af8e4b8dc975e88cfcd0d90fe1447f7f4312e15,3
V037_rep3,COI,760a9e7693ea854f983dcf11634dd0cc40953ddb,3
V037_rep3,COI,93bfefbd24602cc6137a952a0632e263ab366bed,3
V037_rep3,COI,b620e2326a3983de4a9b0e30948e624421faf2bb,3
V037_rep3,COI,ffa77fc7367cb49b51ef7101a89cd47e7f8a63ce,3
V037_rep3,COI,49cc1081313b02f8243a8f08a17af560e8a1c793,3
V037_rep3,COI,2aad1fdf3a4b4a3ac4d50f4a82b5d0fee1d9e6b2,2
V037_rep3,COI,b7634d2e52168feba907b7dd88cd28adb9c0a8a6,2
V037_rep3,COI,afc32a7ca3717b582f2320a8769d563c3a35ca7c,2
V037_rep3,COI,2ebd4fe78367b8040ae1792cf024b6e52417efb8,2
V037_rep3,COI,1e514549965920c462139703847795bddb386fc1,2
V037_rep3,COI,405ab3dc943b5a368c86a7bfe174236da1114e9d,2
V037_rep3,COI,6228b27b900215dbe8c0b2b6c34105d3d1637756,2
V037_rep3,COI,21864be375a7d4a0f5147725ffca7fdee8239ec1,2
V037_rep3,COI,f13a61c955c05d1cebee702d1a394d1454673825,2
V037_rep3,COI,36e4b4fd9b9aecad515712d58dbd6f0f9ff6dce2,2
V037_rep3,COI,8cddbe2a6165d0f1a9f82ec1d1a0717f49f2055e,2
V037_rep3,COI,f5edda5aa289114d7afb6aa70cde6fe5ddaf6ec3,2
V037_rep3,COI,79811ea5de900dc28d35a9fff00ad2fecbb42f62,2
V037_rep3,COI,28d7350bf12e0ab341c459a51d81eb912d4c4010,2
V037_rep3,COI,829912a2d6789fde418e837982581d97380bd6bf,2
V037_rep3,COI,17466017bb934ea3afd66f977a7773079e58b1f9,2
V037_rep3,COI,b07504479fe1c0cb550afede265e02e29ccd528e,2
V037_rep3,COI,87aad45dea17a98b00cbbcb97f34671ac2366a08,2
V037_rep3,COI,d3a21a3ff6b8450ccac44bb73d3bb5e8925a289f,2
V037_rep3,COI,0ee2ce057bc0ee2e04fe7723f72a558fe35627b0,2
V037_rep3,COI,9da58c55fb3384b8063e497ea77e26118bf9b407,2
V037_rep3,COI,4226dc8e0310d3ccd23b5d86f12506e3e2748219,2
V037_rep3,COI,ed84a0f1ff04bebe754c1c21da2d6e0280bc143e,2
V037_rep3,COI,04a10edc40628225b70d497960c0de1d7e420440,2
V037_rep3,COI,bbc0564dcfa963a2fbcc7ba99e200ebfa4719fe4,2
V037_rep3,COI,b9a50082dded198bf0d39788304c5acb6324d22d,2
V037_rep3,COI,b04900ae22ba932d5d574a2de2810fc563ea8e12,2
V037_rep3,COI,f87a2f3c40ffc1eafa9c0296801f96f96edfe5d1,2
V037_rep3,COI,e49ee6d05a3f3946df68fe8598c3d1a25b0800dc,2
V037_rep3,COI,598a60d8cb14c2e3a3890c1289eb6be97d94af8e,2
V037_rep3,COI,dea686268364c6199cf96f422d94d0aecd0b406e,2
V037_rep3,COI,4ce119feff01dca8eff98da2f454faee42b37a27,2
V037_rep3,COI,67827007c72c6eadf6a6d95657764b1e302cf225,2
V037_rep3,COI,7e7c3b1c9bf5081a25320bb4bec9ef883ea970c1,2
V037_rep3,COI,85ed597319f864d696305901566df21601a70629,2
V037_rep3,COI,b6f3a46f77d8452fe58c32933960516f9e57d4de,2
V037_rep3,COI,ecc026d947eb76f8654ea17b8c6ff46989647e92,2
V037_rep3,COI,f04cbb607e5af9e6c6d31bdd38ab721e4525139e,2
V037_rep3,COI,fe699632843c7ba0be4210a92bd67377df543773,2
V037_rep3,COI,7f8b7d24085fd1dd200464cf3af660c6905ba514,2
V037_rep3,COI,6990a6f52d5d5f3aca100c275b671fbc04fc9c33,2
V037_rep3,COI,0b542c0fad7093703fdc18e1ff7a878da03717f6,2
V037_rep3,COI,72a9d4083d13cd07c7abc24542cf9036a5e972a7,2
V037_rep3,COI,c2c0f56e9009db325bf742271b7dbad4e1da9209,2
V037_rep3,COI,4558c34b26251ec252a9215e8fd8f2b2205c47b7,2
V037_rep3,COI,a0c5119fb13d66928245f205ca916b287e2f5d7a,2
V037_rep3,COI,d069b54192a416d9e4bda374d6011a711094d6b1,2
V037_rep3,COI,7a3a573180ca3017a270950c6b3867b7054bcef5,2
V037_rep3,COI,9c3fbe1590ad4418f05defa40f1af00384e208bc,2
V037_rep3,COI,e962d910e25ce2d0a7c386a59813d6d1f2224a4a,2
V037_rep3,COI,18dd3c7b54c9940c9454d73e92aa28e53200ad40,2
V037_rep3,COI,65fee66c7aedaed1ab57dd7a97dbd7ffd50d0b9b,2
V037_rep3,COI,e752fd0dab13ec9f6693fd46cde3190d97f4eb67,2
V037_rep3,COI,03acb920b19d15e187996f094687992f11a2fd63,2
V037_rep3,COI,8b7506acd5f5cada64665af46083df65da4bcef6,2
V037_rep3,COI,8d703cf66c6f247586b3a3dfffdda54164add60d,2
V037_rep3,COI,cccfe6f14186f4fb26650a5efc800d9e678cc96d,2
V037_rep3,COI,e27de8b2d9dfebf88c6d974bcded63627ee68647,2
V037_rep3,COI,d62ced7f289efa3e840e7f129485c6c9e401ec82,2
V037_rep3,COI,af75422c82aff1165c66b1aea9c2873a58cfef1f,2
V037_rep3,COI,60f73ace4043a141a3109f7a8bb7f67d9d022e20,2
V037_rep3,COI,beb0a598ac322789b822895bed651b2663f66481,2
V037_rep3,COI,e62e3ef6e61b483ab5b1bfdde7eaf847af0fcc17,2
V037_rep3,COI,4773530b5c87c8939ba61624431149534f9519f0,2
V037_rep3,COI,5d73aad89ba82c67bfa3f0cbe703342faa120808,2
V037_rep3,COI,471dd08f5203460a7c092f237a7f008231444168,2
V037_rep3,COI,d91ed655d26dd262f6bde09c09e70b48c5c0c803,2
V037_rep3,COI,728052de4a0292e97579c44dc85f7c0496234027,2
V037_rep3,COI,f39abe698036a165c0cb49872d189e9a943747f3,2
V037_rep3,COI,2ad2b38f9b3cec161f71d5479664f42f84310bfd,2
V037_rep3,COI,592c82059392506a58ed3afdc7d4fb3df39b2dba,2
V037_rep3,COI,c8b4e8f2581731f7eeb5bbbc0f1360af2e6aa8d2,2
V037_rep3,COI,98f6911b6d695c13b15afae1dc35456ad609b43f,2
V037_rep3,COI,23c49c76decb9f537a6ab977b6a554c838e64aae,2
V037_rep3,COI,f84fa8a41e718bb27aca5d68322ff10a3116fdca,2
V037_rep3,COI,5001b5b980fc978f7f2d7c36dde6013d43069b49,2
V037_rep3,COI,903a8d4471ee4754be205a6ad38c27799666e133,2
V037_rep3,COI,c9287762005e983f135b16569e02ee082d47c87d,2
V037_rep3,COI,f0af977bb3a00d817799c047acfaab2134d79ea6,2
V037_rep3,COI,ffbce7a180cb6dec0a438cb2ede179f1f0bb0180,2
V037_rep3,COI,e7e7b35dc5666c24473960ea4d4d98c81f6a8c7d,2
V037_rep3,COI,33efb5d22224188f7ba324d0b8df1df4e208a7f0,2
V037_rep3,COI,1c310177f87484617f0502c32c91574b4a72a1ea,2
V037_rep3,COI,8b28634854d449a17c0d4faa8719ded4447fed4a,2
V037_rep3,COI,66f5074a1798665bd43651ac99107c0c44b4a287,2
V037_rep3,COI,f5ea0ca6cc720b0b7c76c1309d8a0080753f3190,2
V037_rep3,COI,f69e3621a4ee1a01ba385cd7ea0502c78f02dd25,2
V037_rep3,COI,08475c4e1606341bc94935425eaeefecf6be44cd,2
V037_rep3,COI,cf91d5759be641a9fedf11a34c59e6273cf4f876,2
V037_rep3,COI,61c11b7d83e41f3325b2d878a7f300a862642d61,2
V037_rep3,COI,bb3069cd15aa1893f679df5f9e147d9c418d74ff,2
V037_rep3,COI,ba953febfcb8266383824cab1ed9ff2d5be99ad8,2
V037_rep3,COI,fb9f35af1a5a8b694965d6f673c0bd4c0bf8a95e,2
V037_rep3,COI,bc57475e64a6b70da5c04cbf4626ae06c96c1de8,2
V037_rep3,COI,0cd25e8a99cec35f637a2219ded89847c480b3f3,2
V037_rep3,COI,820700644f225f4d18bf37f600d5feadc206182d,2
V037_rep3,COI,80d84ef2532158e848ac401d2356eb042de63767,2
V037_rep3,COI,feef16431dde4cc89533e8b90205d80a14c988be,2
V037_rep3,COI,cebe0f37af5d7011808a791b55e1f2b21547b451,2
V037_rep3,COI,d541d532e90975157fc756ff2e24e518e25f0b6f,2
V037_rep3,COI,b038451776efbe1abc5bfe9becfb008bc647b622,2
V037_rep3,COI,feac5ccb2c4787597ca5e4e481830c06f77187f7,2
V037_rep3,COI,955f01cf876af63f3e1dc29cd6a3489ab130ba91,2
V037_rep3,COI,e5b2a9ec917096ed15540bca6e1c954b13013df3,2
V037_rep3,COI,f4b25425472f601f4a8a361676ea708111fc765c,2
V037_rep3,COI,b34d5f686bd9f4763067b77c429d1c164ba9e4af,2
V037_rep3,COI,f17a972d79429c1aa9d506151d5769625b77c61f,2
V037_rep3,COI,151555635b68308910567ac19db158c43af570a8,2
V037_rep3,COI,d5552b2944e1f96048bfd7848a3c3581baaad9d2,2
V037_rep3,COI,3496f4da09517cb1c0dc87ddf2700a2b6bec5492,2
V037_rep3,COI,5f674c165c903e9fbea4c6d9e142c5f5ef45a7e8,2
V037_rep3,COI,08b7da102108fec0746c91bf7eec8ade12f1c5dc,2
V037_rep3,COI,80bcc9bb4a9bdfb1085e9759ffa6511333b3db30,2
V037_rep3,COI,bbfe135c299fa0a1c74d5ade21b9eb882fbd952b,2
